wlbName,wlbCoreNumber,wlbCoreIntervalTop,wlbCoreIntervalBottom,wlbCoreIntervalUom,wlbTotalCoreLength,wlbNumberOfCores,wlbCoreSampleAvailable,wlbNpdidWellbore,wlbCoreDateUpdated,dateSyncNPD
2/4-F-10,8,10639.0,10698.0,[ft  ],200.0,15,YES,771,9999-12-31,2013-05-08
2/4-F-10,9,10695.0,10724.0,[ft  ],200.0,15,YES,771,9999-12-31,2013-05-08
2/4-K-13,1,9408.0,9463.5,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,10,10254.0,10284.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,11,10409.0,10413.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,12,10430.0,10434.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,13,NULL,0.0,NULL,92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,14,10537.0,10550.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,15,10551.0,10555.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,16,10581.0,10586.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,17,10611.0,10633.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,18,10634.0,10641.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,19,10646.0,10654.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,2,9848.8,9897.3,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,20,10668.0,10675.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,21,10679.0,10693.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,22,10696.0,10700.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,23,10702.0,10713.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,3,9897.0,9908.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,4,10165.0,10175.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,5,10175.0,10177.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,6,10206.0,10209.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,7,NULL,0.0,NULL,92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,8,10223.0,10230.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-13,9,10232.0,10252.0,[ft  ],92.0,23,YES,672,9999-12-31,2013-05-08
2/4-K-18,1,10723.3,10728.3,[ft  ],46.0,8,YES,1917,9999-12-31,2013-05-08
2/4-K-18,2,10854.0,10868.6,[ft  ],46.0,8,YES,1917,9999-12-31,2013-05-08
2/4-K-18,3,10921.4,10936.4,[ft  ],46.0,8,YES,1917,9999-12-31,2013-05-08
2/4-K-18,4,11169.0,11176.7,[ft  ],46.0,8,YES,1917,9999-12-31,2013-05-08
2/4-K-18,5,11327.0,11333.0,[ft  ],46.0,8,YES,1917,9999-12-31,2013-05-08
2/4-K-18,6,12628.0,12631.2,[ft  ],46.0,8,YES,1917,9999-12-31,2013-05-08
2/4-K-18,7,12658.0,12696.6,[ft  ],46.0,8,YES,1917,9999-12-31,2013-05-08
2/4-K-18,8,13362.0,13424.1,[ft  ],46.0,8,YES,1917,9999-12-31,2013-05-08
2/4-K-22,1,4463.0,4484.0,[ft  ],13.0,2,YES,673,9999-12-31,2013-05-08
2/4-K-22,2,6370.0,6395.0,[ft  ],13.0,2,YES,673,9999-12-31,2013-05-08
2/4-K-23,1,10279.0,10295.0,[ft  ],92.0,10,YES,932,9999-12-31,2013-05-08
2/4-K-23,10,10576.7,10581.7,[ft  ],92.0,10,YES,932,9999-12-31,2013-05-08
2/4-K-23,2,10314.0,10314.2,[ft  ],92.0,10,YES,932,9999-12-31,2013-05-08
2/4-K-23,3,10331.0,10332.4,[ft  ],92.0,10,YES,932,9999-12-31,2013-05-08
2/4-K-23,4,10346.0,10347.7,[ft  ],92.0,10,YES,932,9999-12-31,2013-05-08
2/4-K-23,5,NULL,0.0,NULL,92.0,10,YES,932,9999-12-31,2013-05-08
2/4-K-23,6,10432.0,10434.6,[ft  ],92.0,10,YES,932,9999-12-31,2013-05-08
2/4-K-23,7,10508.0,10517.0,[ft  ],92.0,10,YES,932,9999-12-31,2013-05-08
2/4-K-23,8,10539.0,10539.3,[ft  ],92.0,10,YES,932,9999-12-31,2013-05-08
2/4-K-23,9,10569.0,10575.4,[ft  ],92.0,10,YES,932,9999-12-31,2013-05-08
2/4-K-26,1,11581.0,11605.0,[ft  ],32.8,9,YES,1493,9999-12-31,2013-05-08
2/4-K-26,2,11606.0,11610.0,[ft  ],32.8,9,YES,1493,9999-12-31,2013-05-08
2/4-K-26,3,11611.0,11630.0,[ft  ],32.8,9,YES,1493,9999-12-31,2013-05-08
2/4-K-26,4,11781.0,11784.0,[ft  ],32.8,9,YES,1493,9999-12-31,2013-05-08
2/4-K-26,5,11786.0,11793.5,[ft  ],32.8,9,YES,1493,9999-12-31,2013-05-08
2/4-K-26,6,11795.0,11807.0,[ft  ],32.8,9,YES,1493,9999-12-31,2013-05-08
2/4-K-26,7,11809.0,11813.0,[ft  ],32.8,9,YES,1493,9999-12-31,2013-05-08
2/4-K-26,8,11845.0,11878.0,[ft  ],32.8,9,YES,1493,9999-12-31,2013-05-08
2/4-K-26,9,12026.0,12085.0,[ft  ],32.8,9,YES,1493,9999-12-31,2013-05-08
2/4-K-4,1,11885.0,11895.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,10,12014.0,12035.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,11,12036.0,12054.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,12,12054.0,12070.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,13,12072.0,12083.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,14,12084.0,12086.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,15,12086.0,12107.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,16,12106.0,12108.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,17,NULL,0.0,NULL,252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,18,12116.0,12118.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,19,12119.0,12133.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,2,11897.0,11917.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,20,12133.0,12140.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,21,12141.0,12155.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,22,12155.0,12161.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,23,12161.0,12168.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,24,12173.0,12174.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,25,12174.0,12200.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,26,12204.0,12218.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,27,12234.0,12259.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,28,12259.0,12264.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,29,12268.0,12270.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,3,11925.0,11945.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,30,12298.0,12305.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,31,12306.0,12308.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,32,12308.0,12321.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,33,12321.0,12343.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,34,12351.0,12365.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,35,12357.0,12371.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,36,12373.0,12377.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,37,12378.0,12386.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,38,12390.0,12420.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,39,12420.0,12432.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,4,11946.0,11950.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,40,12449.0,12455.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,41,12456.0,12467.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,42,12472.0,12484.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,43,12484.0,12510.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,44,12514.0,12544.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,45,12544.0,12574.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,46,12574.0,12615.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,47,12634.0,12694.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,48,12694.0,12725.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,5,NULL,0.0,NULL,252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,6,11954.0,11969.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,7,11971.0,11976.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,8,11977.0,12006.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-K-4,9,12007.0,12013.0,[ft  ],252.4,48,YES,670,9999-12-31,2013-05-08
2/4-X-15,1,4907.3,4934.6,[ft  ],27.3,1,YES,4534,9999-12-31,2013-05-08
2/4-X-32,1,10571.0,10662.5,[ft  ],56.0,2,YES,4254,9999-12-31,2013-05-08
2/4-X-32,2,10662.5,10754.5,[ft  ],56.0,2,YES,4254,9999-12-31,2013-05-08
2/4-X-47,1,15736.0,15796.0,[ft  ],39.6,3,YES,3157,9999-12-31,2013-05-08
2/4-X-47,2,15796.0,15864.8,[ft  ],39.6,3,YES,3157,9999-12-31,2013-05-08
2/4-X-47,3,15837.8,15864.9,[ft  ],39.6,3,YES,3157,9999-12-31,2013-05-08
2/5-1,1,9995.0,10018.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,10,10251.0,10253.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,11,10291.0,10314.5,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,12,10314.5,10337.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,13,10337.0,10372.7,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,14,10387.0,10415.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,15,10425.0,10439.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,16,10439.0,10450.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,17,10450.0,10479.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,18,10479.0,10505.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,19,10505.0,10559.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,2,10021.0,10034.5,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,20,10559.0,10616.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,21,10616.0,10699.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,22,10699.0,10774.6,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,23,10789.0,10878.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,3,10036.0,10043.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,4,10043.0,10069.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,5,10069.0,10101.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,6,10101.0,10141.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,7,10141.0,10175.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,8,10175.0,10204.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-1,9,10204.0,10251.0,[ft  ],244.0,23,YES,178,9999-12-31,2013-05-08
2/5-10,1,4575.0,4584.7,[m   ],15.0,2,YES,2044,9999-12-31,2013-05-08
2/5-10,2,4584.7,4590.0,[m   ],15.0,2,YES,2044,9999-12-31,2013-05-08
2/5-10 A,1,4612.0,4620.8,[m   ],27.5,3,YES,2194,9999-12-31,2013-05-08
2/5-10 A,2,4621.5,4631.4,[m   ],27.5,3,YES,2194,9999-12-31,2013-05-08
2/5-10 A,3,4631.4,4640.2,[m   ],27.5,3,YES,2194,9999-12-31,2013-05-08
2/5-11,1,3312.0,3330.0,[m   ],125.0,4,YES,3084,9999-12-31,2013-05-08
2/5-11,2,3330.0,3366.0,[m   ],125.0,4,YES,3084,9999-12-31,2013-05-08
2/5-11,3,3393.0,3418.0,[m   ],125.0,4,YES,3084,9999-12-31,2013-05-08
2/5-11,4,3419.0,3465.0,[m   ],125.0,4,YES,3084,9999-12-31,2013-05-08
2/5-2,1,10235.0,10244.0,[ft  ],53.6,5,YES,188,9999-12-31,2013-05-08
2/5-2,2,10295.0,10338.0,[ft  ],53.6,5,YES,188,9999-12-31,2013-05-08
2/5-2,3,10413.0,10458.0,[ft  ],53.6,5,YES,188,9999-12-31,2013-05-08
2/5-2,4,10614.0,10669.0,[ft  ],53.6,5,YES,188,9999-12-31,2013-05-08
2/5-2,5,10841.0,10865.0,[ft  ],53.6,5,YES,188,9999-12-31,2013-05-08
2/5-3,1,9998.0,10011.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,10,10301.0,10339.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,11,10342.0,10402.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,12,10402.0,10430.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,13,10435.0,10461.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,14,10472.0,10494.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,15,10505.0,10549.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,2,10012.0,10023.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,3,10025.0,10064.6,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,4,10068.0,10125.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,5,10125.0,10145.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,6,10145.0,10208.6,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,7,10208.6,10243.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,8,10243.0,10265.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-3,9,10265.0,10301.0,[ft  ],123.3,15,YES,258,9999-12-31,2013-05-08
2/5-5,1,10776.0,10838.0,[ft  ],36.6,2,YES,260,9999-12-31,2013-05-08
2/5-5,2,10838.0,10896.0,[ft  ],36.6,2,YES,260,9999-12-31,2013-05-08
2/5-6,1,3915.0,3925.0,[m   ],10.0,1,YES,261,9999-12-31,2013-05-08
2/5-7,1,3303.0,3308.4,[m   ],32.8,5,YES,25,9999-12-31,2013-05-08
2/5-7,2,3312.0,3321.1,[m   ],32.8,5,YES,25,9999-12-31,2013-05-08
2/5-7,3,3326.5,3335.6,[m   ],32.8,5,YES,25,9999-12-31,2013-05-08
2/5-7,4,NULL,0.0,NULL,32.8,5,YES,25,9999-12-31,2013-05-08
2/5-7,5,3339.0,3348.3,[m   ],32.8,5,YES,25,9999-12-31,2013-05-08
2/5-8,1,3115.0,3130.0,[m   ],112.2,5,YES,1308,9999-12-31,2013-05-08
2/5-8,2,3130.0,3142.0,[m   ],112.2,5,YES,1308,9999-12-31,2013-05-08
2/5-8,3,3207.0,3234.9,[m   ],112.2,5,YES,1308,9999-12-31,2013-05-08
2/5-8,4,3235.0,3263.0,[m   ],112.2,5,YES,1308,9999-12-31,2013-05-08
2/5-8,5,3262.0,3291.3,[m   ],112.2,5,YES,1308,9999-12-31,2013-05-08
2/6-1,1,3223.9,3232.5,[m   ],8.6,1,YES,160,9999-12-31,2013-05-08
2/6-2,1,3877.0,3886.1,[m   ],23.7,3,YES,224,9999-12-31,2013-05-08
2/6-2,2,4220.0,4228.6,[m   ],23.7,3,YES,224,9999-12-31,2013-05-08
2/6-2,3,4229.0,4235.0,[m   ],23.7,3,YES,224,9999-12-31,2013-05-08
2/6-3,1,3551.0,3558.7,[m   ],12.6,3,YES,64,9999-12-31,2013-05-08
2/6-3,2,3886.0,3887.0,[m   ],12.6,3,YES,64,9999-12-31,2013-05-08
2/6-3,3,4053.0,4056.9,[m   ],12.6,3,YES,64,9999-12-31,2013-05-08
2/6-4 S,1,2530.0,2534.0,[m   ],4.0,1,YES,1527,9999-12-31,2013-05-08
2/6-5,1,2852.0,2854.0,[m   ],49.1,8,YES,2885,9999-12-31,2013-05-08
2/6-5,2,2904.0,2917.0,[m   ],49.1,8,YES,2885,9999-12-31,2013-05-08
2/6-5,3,2929.0,2934.7,[m   ],49.1,8,YES,2885,9999-12-31,2013-05-08
2/6-5,4,2935.0,2953.0,[m   ],49.1,8,YES,2885,9999-12-31,2013-05-08
2/6-5,5,2953.0,2956.8,[m   ],49.1,8,YES,2885,9999-12-31,2013-05-08
2/6-5,6,2957.0,2958.5,[m   ],49.1,8,YES,2885,9999-12-31,2013-05-08
2/6-5,7,2977.0,2980.1,[m   ],49.1,8,YES,2885,9999-12-31,2013-05-08
2/6-5,8,3252.0,3254.1,[m   ],49.1,8,YES,2885,9999-12-31,2013-05-08
2/7-1,1,9700.0,9721.0,[ft  ],38.4,4,YES,179,9999-12-31,2013-05-08
2/7-1,2,9721.0,9751.0,[ft  ],38.4,4,YES,179,9999-12-31,2013-05-08
2/7-1,3,9751.0,9797.6,[ft  ],38.4,4,YES,179,9999-12-31,2013-05-08
2/7-1,4,9950.0,9981.0,[ft  ],38.4,4,YES,179,9999-12-31,2013-05-08
2/7-13,1,8942.0,8948.0,[ft  ],21.9,5,YES,272,9999-12-31,2013-05-08
2/7-13,2,8973.0,8985.0,[ft  ],21.9,5,YES,272,9999-12-31,2013-05-08
2/7-13,3,9104.0,9118.0,[ft  ],21.9,5,YES,272,9999-12-31,2013-05-08
2/7-13,4,9118.0,9124.6,[ft  ],21.9,5,YES,272,9999-12-31,2013-05-08
2/7-13,5,9138.0,9154.0,[ft  ],21.9,5,YES,272,9999-12-31,2013-05-08
2/7-14,1,10240.0,10290.0,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,10,10630.0,10654.8,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,11,10745.9,10783.0,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,12,10798.0,10817.0,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,13,10819.0,10845.7,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,2,10299.0,10342.0,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,3,10358.0,10367.9,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,4,10377.0,10400.0,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,5,10400.0,10445.6,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,6,10451.0,10455.0,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,7,10476.0,10514.6,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,8,10533.0,10557.0,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-14,9,10600.0,10627.0,[ft  ],119.0,13,YES,116,9999-12-31,2013-05-08
2/7-15,1,11422.0,11459.0,[ft  ],92.0,7,YES,225,9999-12-31,2013-05-08
2/7-15,2,11459.0,11472.0,[ft  ],92.0,7,YES,225,9999-12-31,2013-05-08
2/7-15,3,11474.0,11514.0,[ft  ],92.0,7,YES,225,9999-12-31,2013-05-08
2/7-15,4,11514.0,11562.0,[ft  ],92.0,7,YES,225,9999-12-31,2013-05-08
2/7-15,5,11562.0,11602.0,[ft  ],92.0,7,YES,225,9999-12-31,2013-05-08
2/7-15,6,11602.0,11619.0,[ft  ],92.0,7,YES,225,9999-12-31,2013-05-08
2/7-15,7,13214.0,13246.6,[ft  ],92.0,7,YES,225,9999-12-31,2013-05-08
2/7-16,1,10441.0,10501.0,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,10,10921.0,10981.0,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,11,10981.0,11038.6,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,12,11041.0,11101.0,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,13,11101.0,11161.0,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,14,11163.0,11172.0,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,2,10501.0,10558.9,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,3,10560.0,10619.6,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,4,10621.0,10661.1,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,5,10681.0,10729.0,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,6,10730.0,10788.0,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,7,10790.0,10841.6,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,8,10843.0,10901.6,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-16,9,10903.0,10908.6,[ft  ],185.3,14,YES,232,9999-12-31,2013-05-08
2/7-19,1,10314.0,10370.3,[ft  ],4.0,1,YES,1367,9999-12-31,2013-05-08
2/7-2,1,9888.0,9904.0,[ft  ],26.5,3,YES,187,9999-12-31,2013-05-08
2/7-2,2,9904.0,9934.0,[ft  ],26.5,3,YES,187,9999-12-31,2013-05-08
2/7-2,3,12976.0,13004.0,[ft  ],26.5,3,YES,187,9999-12-31,2013-05-08
2/7-20,1,10075.0,10105.0,[ft  ],38.2,4,YES,1062,2012-10-16,2013-05-08
2/7-20,2,14421.0,14437.7,[ft  ],38.2,4,YES,1062,2012-10-16,2013-05-08
2/7-20,3,14437.7,14469.4,[ft  ],38.2,4,YES,1062,2012-10-16,2013-05-08
2/7-20,4,14735.0,14792.0,[ft  ],38.2,4,YES,1062,2012-10-16,2013-05-08
2/7-21 S,1,14175.0,14196.0,[ft  ],115.4,11,YES,1394,9999-12-31,2013-05-08
2/7-21 S,10,16213.0,16243.0,[ft  ],115.4,11,YES,1394,9999-12-31,2013-05-08
2/7-21 S,11,16471.0,16531.3,[ft  ],115.4,11,YES,1394,9999-12-31,2013-05-08
2/7-21 S,2,14196.0,14251.0,[ft  ],115.4,11,YES,1394,9999-12-31,2013-05-08
2/7-21 S,3,14256.0,14378.6,[ft  ],115.4,11,YES,1394,9999-12-31,2013-05-08
2/7-21 S,4,14621.0,14649.4,[ft  ],115.4,11,YES,1394,9999-12-31,2013-05-08
2/7-21 S,5,14649.4,14684.4,[ft  ],115.4,11,YES,1394,9999-12-31,2013-05-08
2/7-21 S,6,14980.0,15008.9,[ft  ],115.4,11,YES,1394,9999-12-31,2013-05-08
2/7-21 S,7,15250.0,15299.0,[ft  ],115.4,11,YES,1394,9999-12-31,2013-05-08
2/7-21 S,8,15299.0,15311.6,[ft  ],115.4,11,YES,1394,9999-12-31,2013-05-08
2/7-21 S,9,15355.0,15393.1,[ft  ],115.4,11,YES,1394,9999-12-31,2013-05-08
2/7-23 S,1,NULL,0.0,NULL,273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,10,14813.0,14857.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,11,14857.0,14913.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,12,14913.0,14975.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,13,14975.0,15020.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,14,15020.0,15111.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,15,15111.0,15174.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,16,15174.0,15210.6,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,17,15211.0,15257.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,18,15257.0,15296.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,19,15296.0,15328.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,2,14520.0,14586.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,20,15329.0,15390.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,21,15390.0,15480.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,3,14586.0,14647.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,4,14647.0,14658.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,5,14658.0,14685.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,6,14692.0,14750.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,7,14750.0,14774.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,8,14777.0,14795.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-23 S,9,14795.0,14813.0,[ft  ],273.0,21,YES,1547,9999-12-31,2013-05-08
2/7-24,1,14711.0,14767.2,[ft  ],17.0,1,YES,1613,9999-12-31,2013-05-08
2/7-25 S,1,15698.0,15753.6,[ft  ],68.8,4,YES,1679,2012-12-05,2013-05-08
2/7-25 S,2,15889.0,15923.0,[ft  ],68.8,4,YES,1679,2012-12-05,2013-05-08
2/7-25 S,3,16693.0,16733.6,[ft  ],68.8,4,YES,1679,2012-12-05,2013-05-08
