seaSurveyName,seaNpdidSurvey,seaPolygonPointNumber,seaPolygonNSDeg,seaPolygonNSMin,seaPolygonNSSec,seaPolygonEWDeg,seaPolygonEWMin,seaPolygonEWSec,dateSyncNPD
LN11001,7428,12,71,31,33.00,19,49,51.00,2013-05-08
LN11002,7455,1,64,23,58.00,6,5,14.00,2013-05-08
LN11002,7455,2,63,52,46.00,6,19,2.00,2013-05-08
LN11002,7455,3,63,50,12.00,5,45,49.00,2013-05-08
LN11002,7455,4,64,21,18.00,5,31,26.00,2013-05-08
LN11002,7455,5,64,23,58.00,6,5,14.00,2013-05-08
LN11003,7454,1,72,52,35.00,20,30,54.00,2013-05-08
LN11003,7454,2,72,52,40.00,21,24,47.00,2013-05-08
LN11003,7454,3,72,8,54.00,21,12,31.00,2013-05-08
LN11003,7454,4,71,39,2.00,20,55,28.00,2013-05-08
LN11003,7454,5,71,56,34.00,20,2,2.00,2013-05-08
LN11003,7454,6,72,52,35.00,20,30,54.00,2013-05-08
LN11004,7525,1,59,9,22.00,2,45,30.00,2013-05-08
LN11004,7525,2,58,52,4.57,3,14,7.51,2013-05-08
LN11004,7525,3,58,26,17.87,2,21,35.67,2013-05-08
LN11004,7525,4,58,42,45.00,1,51,0.00,2013-05-08
LN11006,7532,1,67,0,0.00,9,32,3.00,2013-05-08
LN11006,7532,2,66,53,34.00,9,31,55.00,2013-05-08
LN11006,7532,3,66,53,38.00,9,25,39.00,2013-05-08
LN11006,7532,4,66,50,29.00,9,25,27.00,2013-05-08
LN11006,7532,5,66,50,28.00,9,15,28.00,2013-05-08
LN11006,7532,6,66,41,40.00,9,7,2.00,2013-05-08
LN11006,7532,7,66,50,23.00,8,7,48.00,2013-05-08
LN11006,7532,8,66,50,4.00,7,26,55.00,2013-05-08
LN11006,7532,9,66,56,12.00,7,26,32.00,2013-05-08
LN11006,7532,10,66,56,11.00,7,24,47.00,2013-05-08
LN11006,7532,11,67,0,0.00,7,24,17.00,2013-05-08
LN11006,7532,12,67,0,0.00,7,40,0.00,2013-05-08
LN11006,7532,13,67,0,0.00,8,0,0.00,2013-05-08
LN11006,7532,14,67,0,0.00,8,20,0.00,2013-05-08
LN11006,7532,15,67,0,0.00,8,40,0.00,2013-05-08
LN11006,7532,16,67,0,0.00,9,0,0.00,2013-05-08
LN11006,7532,17,67,0,0.00,9,20,0.00,2013-05-08
LN11301,7441,1,57,37,37.00,3,38,57.00,2013-05-08
LN11301,7441,2,57,33,43.00,3,26,31.00,2013-05-08
LN11301,7441,3,57,24,27.76,3,53,5.82,2013-05-08
LN11301,7441,4,57,36,11.80,4,4,32.09,2013-05-08
LN11302,7442,1,58,33,31.00,2,7,14.00,2013-05-08
LN11302,7442,2,58,33,31.00,2,11,41.00,2013-05-08
LN11302,7442,3,58,30,2.00,2,11,41.00,2013-05-08
LN11302,7442,4,58,30,2.00,2,7,14.00,2013-05-08
LN11303,7444,1,58,48,59.00,1,59,58.00,2013-05-08
LN11303,7444,2,58,48,58.00,2,4,58.00,2013-05-08
LN11303,7444,3,58,44,58.00,2,5,4.00,2013-05-08
LN11303,7444,4,58,44,59.00,2,16,32.00,2013-05-08
LN11303,7444,5,58,37,31.00,2,16,38.00,2013-05-08
LN11303,7444,6,58,37,29.00,2,0,8.00,2013-05-08
LN11304,7445,1,57,43,24.00,2,13,10.00,2013-05-08
LN11304,7445,2,57,40,59.00,2,14,40.00,2013-05-08
LN11304,7445,3,57,40,20.00,2,10,46.00,2013-05-08
LN11304,7445,4,57,43,3.00,2,9,41.00,2013-05-08
LN11305,7446,1,57,30,39.00,2,19,50.00,2013-05-08
LN11305,7446,2,57,30,38.00,2,15,50.00,2013-05-08
LN11305,7446,3,57,28,28.00,2,15,53.00,2013-05-08
LN11305,7446,4,57,28,29.00,2,19,53.00,2013-05-08
LN11306,7448,1,71,45,23.00,20,42,49.75,2013-05-08
LN11306,7448,2,71,41,5.54,20,56,34.73,2013-05-08
LN11306,7448,3,71,37,51.16,20,42,56.54,2013-05-08
LN11306,7448,4,71,41,3.10,20,29,12.59,2013-05-08
LN11307,7447,1,71,57,37.11,20,0,58.78,2013-05-08
LN11307,7447,2,71,57,43.27,20,27,0.96,2013-05-08
LN11307,7447,3,71,50,11.46,20,27,14.17,2013-05-08
LN11307,7447,4,71,50,5.34,20,1,22.41,2013-05-08
LN11308,7555,1,58,38,36.02,2,33,58.75,2013-05-08
LN11308,7555,2,58,54,35.18,2,33,59.92,2013-05-08
LN11308,7555,3,58,54,41.09,2,53,32.81,2013-05-08
LN11308,7555,4,58,38,40.81,2,53,53.41,2013-05-08
LN1151,7371,1,70,47,15.00,18,41,1.00,2013-05-08
LN1151,7371,2,71,54,57.00,26,38,47.00,2013-05-08
LN1151,7371,3,72,45,23.00,26,39,57.00,2013-05-08
LN1151,7371,4,72,44,55.00,18,40,49.00,2013-05-08
LN1152,7373,1,58,51,37.00,2,12,59.00,2013-05-08
LN1152,7373,2,58,51,38.00,2,17,9.00,2013-05-08
LN1152,7373,3,58,49,29.00,2,17,11.00,2013-05-08
LN1152,7373,4,58,49,27.00,2,13,2.00,2013-05-08
LN12001,7610,1,64,23,58.00,6,5,14.00,2013-05-08
LN12001,7610,2,63,52,46.00,6,19,2.00,2013-05-08
LN12001,7610,3,63,50,12.00,5,45,49.00,2013-05-08
LN12001,7610,4,64,21,18.00,5,31,26.00,2013-05-08
LN12001,7610,5,64,23,58.00,6,5,14.00,2013-05-08
LN12002,7618,1,59,23,34.70,2,21,45.80,2013-05-08
LN12002,7618,2,58,49,3.40,3,24,17.00,2013-05-08
LN12002,7618,3,58,13,58.90,2,11,55.90,2013-05-08
LN12002,7618,4,58,38,25.70,1,27,6.60,2013-05-08
LN12002,7618,5,59,0,26.40,1,33,53.20,2013-05-08
LN12002,7618,6,59,23,34.70,2,21,45.80,2013-05-08
LN12301,7570,1,58,54,3.69,2,33,58.41,2013-05-08
LN12301,7570,2,58,40,29.93,2,33,59.28,2013-05-08
LN12301,7570,3,58,40,28.83,2,48,56.51,2013-05-08
LN12301,7570,4,58,40,59.89,2,48,56.35,2013-05-08
LN12301,7570,5,58,41,0.27,2,54,56.36,2013-05-08
LN12301,7570,6,58,48,56.93,2,54,55.21,2013-05-08
LN12301,7570,7,58,48,57.50,2,48,51.98,2013-05-08
LN12301,7570,8,58,54,2.71,2,48,57.69,2013-05-08
LN12302,7577,1,57,30,39.00,2,19,50.00,2013-05-08
LN12302,7577,2,57,30,38.00,2,15,50.00,2013-05-08
LN12302,7577,3,57,28,28.00,2,15,53.00,2013-05-08
LN12302,7577,4,57,28,29.00,2,19,53.00,2013-05-08
LN12303,7584,1,58,41,5.00,1,59,59.00,2013-05-08
LN12303,7584,2,58,41,36.00,2,47,2.00,2013-05-08
LN12303,7584,3,59,24,4.00,2,39,12.00,2013-05-08
LN12303,7584,4,59,23,39.00,1,59,51.00,2013-05-08
LN12304,7585,1,58,48,59.00,1,59,58.00,2013-05-08
LN12304,7585,2,58,48,58.00,2,4,58.00,2013-05-08
LN12304,7585,3,58,44,58.00,2,5,4.00,2013-05-08
LN12304,7585,4,58,44,59.00,2,16,32.00,2013-05-08
LN12304,7585,5,58,37,31.00,2,16,38.00,2013-05-08
LN12304,7585,6,58,37,29.00,2,0,8.00,2013-05-08
LN12305,7608,1,58,51,11.00,2,16,46.00,2013-05-08
LN12305,7608,2,58,49,27.00,2,16,50.00,2013-05-08
LN12305,7608,3,58,49,28.00,2,19,59.00,2013-05-08
LN12305,7608,4,58,51,12.00,2,19,59.00,2013-05-08
LN12306,7606,1,58,54,0.00,2,13,6.00,2013-05-08
LN12306,7606,2,58,52,54.00,2,13,7.00,2013-05-08
LN12306,7606,3,58,52,54.00,2,15,37.00,2013-05-08
LN12306,7606,4,58,54,0.00,2,15,35.00,2013-05-08
LN12307,7656,1,62,1,59.00,1,36,30.00,2013-05-08
LN12307,7656,2,62,0,25.00,1,18,31.00,2013-05-08
LN12307,7656,3,61,55,13.00,1,20,37.00,2013-05-08
LN12307,7656,4,61,56,45.00,1,38,28.00,2013-05-08
LN12308,7657,1,60,26,59.00,3,0,1.00,2013-05-08
LN12308,7657,2,60,26,56.00,3,5,30.00,2013-05-08
LN12308,7657,3,60,23,27.00,3,5,29.00,2013-05-08
LN12308,7657,4,60,23,29.00,3,0,0.00,2013-05-08
LN12309,7594,1,73,0,0.00,17,20,0.00,2013-05-08
LN12309,7594,2,73,0,0.00,21,20,0.00,2013-05-08
LN12309,7594,3,71,30,0.00,21,20,0.00,2013-05-08
LN12309,7594,4,71,30,0.00,17,20,0.00,2013-05-08
LN12310,7595,1,71,45,0.00,26,40,0.00,2013-05-08
LN12310,7595,2,72,15,0.00,27,40,0.00,2013-05-08
LN12310,7595,3,71,30,0.00,31,20,0.00,2013-05-08
LN12310,7595,4,71,0,0.00,30,20,0.00,2013-05-08
LN12311,7658,1,59,4,24.00,2,16,1.00,2013-05-08
LN12311,7658,2,59,0,2.00,2,16,4.00,2013-05-08
LN12311,7658,3,59,0,2.00,2,17,55.00,2013-05-08
LN12311,7658,4,59,1,3.00,2,17,56.00,2013-05-08
LN12311,7658,5,59,1,3.00,2,19,49.00,2013-05-08
LN12311,7658,6,59,2,57.00,2,19,48.00,2013-05-08
LN12311,7658,7,59,2,58.00,2,17,56.00,2013-05-08
LN12311,7658,8,59,4,25.00,2,17,57.00,2013-05-08
LN12311-2,7742,1,59,4,24.00,2,16,1.00,2013-05-08
LN12311-2,7742,2,59,0,2.00,2,16,4.00,2013-05-08
LN12311-2,7742,3,59,0,2.00,2,17,55.00,2013-05-08
LN12311-2,7742,4,59,1,3.00,2,17,56.00,2013-05-08
LN12311-2,7742,5,59,1,3.00,2,19,49.00,2013-05-08
LN12311-2,7742,6,59,2,57.00,2,19,48.00,2013-05-08
LN12311-2,7742,7,59,2,58.00,2,17,56.00,2013-05-08
LN12311-2,7742,8,59,4,25.00,2,17,57.00,2013-05-08
LN12312,7682,1,71,29,28.95,26,16,5.95,2013-05-08
LN12312,7682,2,72,13,26.00,27,25,27.00,2013-05-08
LN12312,7682,3,71,33,51.00,31,24,28.00,2013-05-08
LN12312,7682,4,70,50,56.89,31,2,7.61,2013-05-08
LN12312,7682,5,70,57,18.51,30,40,14.66,2013-05-08
LN12312,7682,6,71,23,28.28,28,32,18.69,2013-05-08
LN12312,7682,7,71,26,25.00,27,55,47.56,2013-05-08
LN12313,7691,1,71,34,56.21,19,23,1.21,2013-05-08
LN12313,7691,2,71,38,50.49,21,13,32.35,2013-05-08
LN12313,7691,3,73,0,2.28,21,17,16.27,2013-05-08
LN12313,7691,4,72,59,43.85,19,31,26.20,2013-05-08
LN12314,7708,1,71,51,31.46,20,2,59.38,2013-05-08
LN12314,7708,2,71,51,36.35,20,43,48.17,2013-05-08
LN12314,7708,3,71,44,25.41,20,43,50.67,2013-05-08
LN12314,7708,4,71,44,22.26,20,3,13.63,2013-05-08
LN12315,7743,1,58,49,21.89,2,16,40.56,2013-05-08
LN12315,7743,2,58,49,21.48,2,18,4.60,2013-05-08
LN12315,7743,3,58,50,1.12,2,18,4.36,2013-05-08
LN12315,7743,4,58,50,0.46,2,16,40.19,2013-05-08
LN12316,7744,1,58,53,10.89,2,34,2.57,2013-05-08
LN12316,7744,2,58,53,15.37,2,48,40.61,2013-05-08
LN12316,7744,3,58,44,11.45,2,48,37.25,2013-05-08
LN12316,7744,4,58,44,11.45,2,40,22.50,2013-05-08
LN12316,7744,5,58,40,35.55,2,40,26.03,2013-05-08
LN12316,7744,6,58,40,33.64,2,34,3.09,2013-05-08
LN12401,7596,1,57,30,39.00,2,19,50.00,2013-05-08
LN12401,7596,2,57,30,38.00,2,15,50.00,2013-05-08
LN12401,7596,3,57,28,28.00,2,15,53.00,2013-05-08
LN12401,7596,4,57,28,29.00,2,19,53.00,2013-05-08
LN12402,7597,1,58,51,37.00,2,12,59.00,2013-05-08
LN12402,7597,2,58,51,38.00,2,17,9.00,2013-05-08
LN12402,7597,3,58,49,29.00,2,17,11.00,2013-05-08
LN12402,7597,4,58,49,27.00,2,12,2.00,2013-05-08
LN12502,7604,1,57,30,0.00,2,18,0.00,2013-05-08
LN12502,7604,2,57,15,35.00,2,17,25.00,2013-05-08
LN12502,7604,3,57,10,14.00,2,17,10.00,2013-05-08
LN12502,7604,4,57,10,14.00,2,16,0.00,2013-05-08
LN12502,7604,5,57,17,44.00,2,16,20.00,2013-05-08
LN12502,7604,6,57,30,0.00,2,16,50.00,2013-05-08
LN12503,7768,1,57,30,39.00,2,19,50.00,2013-05-08
LN12503,7768,2,57,30,38.00,2,15,50.00,2013-05-08
LN12503,7768,3,57,28,28.00,2,15,53.00,2013-05-08
LN12503,7768,4,57,28,29.00,2,19,53.00,2013-05-08
LN13001,7794,1,58,38,7.15,1,48,44.45,2013-05-08
LN13001,7794,2,59,0,27.49,2,33,49.25,2013-05-08
LN13001,7794,3,58,59,40.56,2,35,16.81,2013-05-08
LN13001,7794,4,58,37,20.81,1,50,9.59,2013-05-08
LN13301,7783,1,59,33,33.61,1,52,19.23,2013-05-08
LN13301,7783,2,59,29,55.92,2,0,0.17,2013-05-08
LN13301,7783,3,59,26,0.55,2,0,2.07,2013-05-08
LN13301,7783,4,59,26,0.48,2,5,45.46,2013-05-08
LN13301,7783,5,59,13,56.41,2,6,2.13,2013-05-08
LN13301,7783,6,59,13,44.03,1,41,41.71,2013-05-08
LN13301,7783,7,59,17,16.86,1,42,38.94,2013-05-08
LN13302,7784,1,59,7,40.74,2,17,37.96,2013-05-08
LN13302,7784,2,58,46,36.73,2,55,52.78,2013-05-08
LN13302,7784,3,58,27,26.38,2,16,18.00,2013-05-08
LN13302,7784,4,58,48,24.18,1,37,33.52,2013-05-08
LN13303,7823,1,58,40,25.00,2,34,1.00,2013-05-08
LN13303,7823,2,58,40,25.00,2,40,57.00,2013-05-08
LN13303,7823,3,58,42,28.00,2,41,34.00,2013-05-08
LN13303,7823,4,58,42,28.00,2,52,59.00,2013-05-08
LN13303,7823,5,58,48,49.00,2,52,59.00,2013-05-08
LN13303,7823,6,58,48,49.00,2,41,34.00,2013-05-08
LN13303,7823,7,58,46,58.00,2,40,57.00,2013-05-08
LN13303,7823,8,58,46,58.00,2,34,1.00,2013-05-08
LN13304,7865,1,58,49,0.00,2,0,0.00,2013-05-08
LN13304,7865,2,58,49,0.00,2,4,59.90,2013-05-08
LN13304,7865,3,58,45,0.00,2,4,59.90,2013-05-08
LN13304,7865,4,58,45,0.00,2,7,59.90,2013-05-08
LN13304,7865,5,58,45,0.00,2,19,59.90,2013-05-08
LN13304,7865,6,58,37,30.00,2,19,59.90,2013-05-08
LN13304,7865,7,58,37,30.00,2,0,0.00,2013-05-08
LN13304,7865,8,58,43,59.00,2,0,0.00,2013-05-08
LN13304,7865,9,58,45,0.00,2,0,0.00,2013-05-08
LN13304,7865,10,58,49,0.00,2,0,0.00,2013-05-08
LN13501,7826,1,71,54,21.82,20,15,41.57,2013-05-08
LN13501,7826,2,71,54,21.27,20,16,30.78,2013-05-08
LN13501,7826,3,71,54,4.99,20,16,28.86,2013-05-08
LN13501,7826,4,71,54,5.55,20,15,39.66,2013-05-08
LO1101,7394,1,58,25,6.00,2,53,19.00,2013-05-08
LO1101,7394,2,58,35,6.00,3,12,22.00,2013-05-08
LO1101,7394,3,58,40,52.00,3,6,44.00,2013-05-08
LO1101,7394,4,58,42,28.00,3,13,59.00,2013-05-08
LO1101,7394,5,58,37,30.00,3,18,42.00,2013-05-08
LO1101,7394,6,58,43,10.00,3,32,32.00,2013-05-08
LO1101,7394,7,58,42,59.00,4,3,42.00,2013-05-08
LO1101,7394,8,58,26,17.00,3,56,46.00,2013-05-08
LO1101,7394,9,58,12,53.00,3,43,57.00,2013-05-08
LO1101,7394,10,58,2,52.00,3,52,48.00,2013-05-08
LO1101,7394,11,58,1,34.00,3,43,41.00,2013-05-08
LO1101,7394,12,58,5,27.00,3,39,41.00,2013-05-08
LO1101,7394,13,58,5,33.00,2,47,10.00,2013-05-08
LO1102,7463,1,57,20,41.00,2,24,3.00,2013-05-08
LO1102,7463,2,57,20,42.00,2,30,1.00,2013-05-08
LO1102,7463,3,57,14,14.00,2,30,7.00,2013-05-08
LO1102,7463,4,57,14,13.00,2,24,9.00,2013-05-08
LO1103,7504,1,57,17,51.00,2,27,8.00,2013-05-08
LO1103,7504,2,57,18,0.00,2,27,8.00,2013-05-08
LO1103,7504,3,57,18,0.00,2,27,26.00,2013-05-08
LO1103,7504,4,57,17,51.00,2,27,26.00,2013-05-08
LOTUS0901,7101,1,58,23,22.00,3,5,43.00,2013-05-08
LOTUS0901,7101,2,58,28,43.00,3,14,48.00,2013-05-08
LOTUS0901,7101,3,58,29,57.00,3,26,46.00,2013-05-08
LOTUS0901,7101,4,58,28,42.00,3,39,39.00,2013-05-08
LOTUS0901,7101,5,58,23,47.00,3,33,22.00,2013-05-08
LOTUS0901,7101,6,58,19,44.00,3,22,37.00,2013-05-08
LOTUS0901,7101,7,58,20,55.00,3,8,3.00,2013-05-08
MAE10301,7212,1,64,55,53.12,6,34,13.09,2013-05-08
MAE10301,7212,2,64,58,39.78,6,34,12.15,2013-05-08
MAE10301,7212,3,65,1,23.25,6,37,11.84,2013-05-08
MAE10301,7212,4,64,58,36.87,6,49,40.53,2013-05-08
MAE10301,7212,5,64,53,41.08,6,43,38.85,2013-05-08
MAE11301,7434,1,65,37,3.49,6,39,36.99,2013-05-08
MAE11301,7434,2,65,42,25.54,6,50,13.22,2013-05-08
MAE11301,7434,3,65,39,28.62,6,59,26.90,2013-05-08
MAE11301,7434,4,65,34,4.82,6,48,22.84,2013-05-08
MAE13301,7813,1,64,42,7.90,6,47,32.86,2013-05-08
MAE13301,7813,2,64,43,24.55,6,53,35.42,2013-05-08
MAE13301,7813,3,64,39,17.58,6,58,14.32,2013-05-08
MAE13301,7813,4,64,36,2.15,6,51,29.59,2013-05-08
MAE13301,7813,5,64,34,37.41,6,45,5.70,2013-05-08
MAE13301,7813,6,64,39,10.34,6,40,11.66,2013-05-08
MAE13301,7813,7,64,42,7.90,6,47,32.86,2013-05-08
MARIA-SBS,7801,1,65,19,39.00,7,19,3.00,2013-05-08
MARIA-SBS,7801,2,64,59,45.00,6,33,7.00,2013-05-08
MARIA-SBS,7801,3,64,46,53.00,6,59,26.00,2013-05-08
MARIA-SBS,7801,4,64,46,53.00,6,59,27.00,2013-05-08
Marihøne2010,7248,1,59,20,42.00,1,48,21.00,2013-05-08
Marihøne2010,7248,2,59,20,47.00,1,50,10.00,2013-05-08
Marihøne2010,7248,3,59,20,1.00,1,50,19.00,2013-05-08
Marihøne2010,7248,4,59,19,55.00,1,48,30.00,2013-05-08
MBT1,7347,1,64,0,0.12,1,23,45.95,2013-05-08
MBT1,7347,2,63,41,48.40,2,42,6.14,2013-05-08
MBT1,7347,3,62,36,41.40,1,52,17.89,2013-05-08
MBT1,7347,4,62,51,2.77,0,40,51.05,2013-05-08
MBT1,7347,5,63,4,42.98,0,26,37.42,2013-05-08
MBT1,7347,6,64,0,0.25,1,9,50.63,2013-05-08
MBT1,7347,7,63,59,59.91,1,19,59.68,2013-05-08
MBT1b,7395,1,64,0,0.12,1,23,45.95,2013-05-08
MBT1b,7395,2,63,41,48.40,2,42,6.14,2013-05-08
MBT1b,7395,3,62,24,21.75,1,43,19.59,2013-05-08
MBT1b,7395,4,62,34,0.32,0,57,17.54,2013-05-08
MBT1b,7395,5,63,16,3.34,0,14,21.62,2013-05-08
MBT1b,7395,6,63,59,59.17,0,47,7.60,2013-05-08
MBT1b,7395,7,63,59,59.91,1,19,59.68,2013-05-08
MBT2,7406,1,64,42,56.00,3,41,13.00,2013-05-08
MBT2,7406,2,64,36,5.00,4,37,40.00,2013-05-08
MBT2,7406,3,63,48,29.00,4,13,9.00,2013-05-08
MBT2,7406,4,63,55,40.00,3,15,34.00,2013-05-08
MC2D-AMG2011,7438,1,67,27,25.20,1,2,6.00,2013-05-08
MC2D-AMG2011,7438,2,67,24,7.20,6,30,10.80,2013-05-08
MC2D-AMG2011,7438,3,65,55,30.00,8,35,16.80,2013-05-08
MC2D-AMG2011,7438,4,64,28,1.20,7,53,52.80,2013-05-08
MC2D-AMG2011,7438,5,62,23,20.40,2,52,30.00,2013-05-08
MC2D-AMG2011,7438,6,62,26,27.60,0,9,7.20,2013-05-08
MC2D-AMG2011,7438,7,63,7,48.00,-2,-9,-43.20,2013-05-08
MC2D-AMG2011,7438,8,65,21,54.00,1,7,4.80,2013-05-08
MC2D-BS2011,7500,1,72,31,40.80,17,31,30.00,2013-05-08
MC2D-BS2011,7500,2,73,0,0.00,19,29,34.80,2013-05-08
MC2D-BS2011,7500,3,72,36,28.80,22,36,32.40,2013-05-08
MC2D-BS2011,7500,4,73,21,28.80,24,3,0.00,2013-05-08
MC2D-BS2011,7500,5,72,37,12.00,28,39,3.60,2013-05-08
MC2D-BS2011,7500,6,73,6,0.00,31,39,28.80,2013-05-08
MC2D-BS2011,7500,7,72,58,37.20,31,51,10.80,2013-05-08
MC2D-BS2011,7500,8,71,48,3.60,28,0,36.00,2013-05-08
MC2D-BS2011,7500,9,72,16,33.60,25,4,40.80,2013-05-08
MC2D-BS2011,7500,10,71,51,21.60,23,51,32.40,2013-05-08
MC2D-BS2011,7500,11,71,55,12.00,21,58,51.60,2013-05-08
MC2D-BS2011,7500,12,71,18,25.20,22,0,46.80,2013-05-08
MC2D-BS2011,7500,13,71,23,49.20,19,0,0.00,2013-05-08
MC2D-BS2011,7500,14,72,31,55.20,17,31,22.80,2013-05-08
MC2D-CNS2010,7306,1,59,8,31.20,1,30,21.60,2013-05-08
MC2D-CNS2010,7306,2,59,9,0.00,2,11,42.00,2013-05-08
MC2D-CNS2010,7306,3,58,6,21.60,2,13,8.40,2013-05-08
MC2D-CNS2010,7306,4,58,5,56.40,1,33,10.80,2013-05-08
MC2D-CNS2011,7370,1,58,25,48.00,1,0,36.00,2013-05-08
MC2D-CNS2011,7370,2,58,22,48.00,6,27,0.00,2013-05-08
MC2D-CNS2011,7370,3,56,10,48.00,6,18,36.00,2013-05-08
MC2D-CNS2011,7370,4,56,10,48.00,1,6,0.00,2013-05-08
MC2D-CR2009,7130,1,65,58,19.20,0,29,38.40,2013-05-08
MC2D-CR2009,7130,2,65,58,37.20,0,49,1.20,2013-05-08
MC2D-CR2009,7130,3,65,59,34.80,1,8,24.00,2013-05-08
MC2D-CR2009,7130,4,65,59,49.20,1,31,8.40,2013-05-08
MC2D-CR2009,7130,5,65,59,42.00,1,53,56.40,2013-05-08
MC2D-CR2009,7130,6,65,59,31.20,2,33,36.00,2013-05-08
MC2D-CR2009,7130,7,65,59,34.80,2,54,43.20,2013-05-08
MC2D-CR2009,7130,8,65,59,52.80,3,24,14.40,2013-05-08
MC2D-CR2009,7130,9,65,59,49.20,3,44,31.20,2013-05-08
MC2D-CR2009,7130,10,65,59,42.00,3,59,42.00,2013-05-08
MC2D-CR2009,7130,11,65,52,8.40,3,58,33.60,2013-05-08
MC2D-CR2009,7130,12,65,39,25.20,3,59,45.60,2013-05-08
MC2D-CR2009,7130,13,65,23,38.40,4,0,0.00,2013-05-08
MC2D-CR2009,7130,14,65,6,46.80,3,58,33.60,2013-05-08
MC2D-CR2009,7130,15,64,43,22.80,3,59,20.40,2013-05-08
MC2D-CR2009,7130,16,64,19,40.80,3,59,16.80,2013-05-08
MC2D-CR2009,7130,17,63,58,40.80,3,59,16.80,2013-05-08
MC2D-CR2009,7130,18,63,35,38.40,3,59,16.80,2013-05-08
MC2D-CR2009,7130,19,63,10,12.00,3,59,9.60,2013-05-08
MC2D-CR2009,7130,20,62,45,25.20,3,59,6.00,2013-05-08
MC2D-CR2009,7130,21,62,27,14.40,3,59,13.20,2013-05-08
MC2D-CR2009,7130,22,62,13,8.40,3,59,31.20,2013-05-08
MC2D-CR2009,7130,23,62,3,28.80,3,59,9.60,2013-05-08
MC2D-CR2009,7130,24,62,2,56.40,3,36,28.80,2013-05-08
MC2D-CR2009,7130,25,62,2,38.40,3,19,37.20,2013-05-08
MC2D-CR2009,7130,26,61,54,43.20,3,20,13.20,2013-05-08
MC2D-CR2009,7130,27,61,44,45.60,3,19,22.80,2013-05-08
MC2D-CR2009,7130,28,61,39,36.00,3,9,57.60,2013-05-08
MC2D-CR2009,7130,29,61,31,1.20,2,51,54.00,2013-05-08
MC2D-CR2009,7130,30,61,21,39.60,2,32,34.80,2013-05-08
MC2D-CR2009,7130,31,61,15,25.20,2,19,8.40,2013-05-08
MC2D-CR2009,7130,32,61,15,18.00,2,0,32.40,2013-05-08
MC2D-CR2009,7130,33,61,15,54.00,1,47,38.40,2013-05-08
MC2D-CR2009,7130,34,61,22,4.80,1,46,1.20,2013-05-08
MC2D-CR2009,7130,35,61,25,51.60,1,45,7.20,2013-05-08
MC2D-CR2009,7130,36,61,35,24.00,1,38,13.20,2013-05-08
MC2D-CR2009,7130,37,61,45,21.60,1,31,15.60,2013-05-08
MC2D-CR2009,7130,38,61,57,18.00,1,23,24.00,2013-05-08
MC2D-CR2009,7130,39,62,8,52.80,1,14,42.00,2013-05-08
MC2D-CR2009,7130,40,62,21,28.80,1,5,49.20,2013-05-08
MC2D-CR2009,7130,41,62,36,7.20,0,53,42.00,2013-05-08
MC2D-CR2009,7130,42,62,48,18.00,0,43,1.20,2013-05-08
MC2D-CR2009,7130,43,63,0,50.40,0,29,9.60,2013-05-08
MC2D-CR2009,7130,44,63,11,16.80,0,18,21.60,2013-05-08
MC2D-CR2009,7130,45,63,21,3.60,0,7,30.00,2013-05-08
MC2D-CR2009,7130,46,63,25,26.40,0,2,27.60,2013-05-08
MC2D-CR2009,7130,47,63,31,22.80,0,8,45.60,2013-05-08
MC2D-CR2009,7130,48,63,39,50.40,0,17,13.20,2013-05-08
MC2D-CR2009,7130,49,63,47,13.20,0,25,4.80,2013-05-08
MC2D-CR2009,7130,50,63,51,46.80,0,30,7.20,2013-05-08
MC2D-CR2009,7130,51,64,5,9.60,0,29,42.00,2013-05-08
MC2D-CR2009,7130,52,64,21,21.60,0,29,49.20,2013-05-08
MC2D-CR2009,7130,53,64,38,31.20,0,29,2.40,2013-05-08
MC2D-CR2009,7130,54,65,1,33.60,0,29,16.80,2013-05-08
MC2D-CR2009,7130,55,65,16,44.40,0,29,31.20,2013-05-08
MC2D-CR2009,7130,56,65,32,13.20,0,28,51.60,2013-05-08
MC2D-CR2009,7130,57,65,44,34.80,0,29,20.40,2013-05-08
MC2D-CR2009,7130,58,65,54,54.00,0,29,9.60,2013-05-08
MC2D-CRRG2010,7264,1,64,31,12.00,0,29,27.60,2013-05-08
MC2D-CRRG2010,7264,2,64,29,38.40,3,59,45.60,2013-05-08
MC2D-CRRG2010,7264,3,62,39,7.20,3,58,48.00,2013-05-08
MC2D-CRRG2010,7264,4,60,29,24.00,3,58,1.20,2013-05-08
MC2D-CRRG2010,7264,5,60,32,13.20,1,55,33.60,2013-05-08
MC2D-CRRG2010,7264,6,61,22,44.40,1,47,9.60,2013-05-08
MC2D-CRRG2010,7264,7,62,16,19.20,1,10,15.60,2013-05-08
MC2D-CRRG2010,7264,8,63,13,19.20,0,17,20.40,2013-05-08
MC2D-CRRG2010,7264,9,63,53,20.40,0,30,32.40,2013-05-08
MC2D-EGGA2010,7267,1,64,28,33.60,4,25,58.80,2013-05-08
MC2D-EGGA2010,7267,2,64,32,6.00,7,0,39.60,2013-05-08
MC2D-EGGA2010,7267,3,63,13,58.80,7,5,52.80,2013-05-08
MC2D-EGGA2010,7267,4,63,10,51.60,4,38,6.00,2013-05-08
MC2D-VIC2010,7265,1,65,48,43.20,6,3,39.60,2013-05-08
MC2D-VIC2010,7265,2,65,49,51.60,7,36,50.40,2013-05-08
