blkId,blkLabel,qdrName,blkName,prvName,apaAreaType,urlNPD,apaAreaNetGeometryWKT
"432","6506/9","6506","9","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.00000000000016 65.4499999999961,7.00000000000016 65.3999999999961,6.76666700000067 65.3999999999924,6.76666700000068 65.4999999999924,6.80000000000057 65.4999999999931,6.81666700000052 65.4999999999934,6.81666700000052 65.4833329999934,6.83333300000047 65.4833329999937,6.83333300000047 65.4666669999937,6.86666700000039 65.4666669999942,6.86666700000039 65.4499999999942,6.95000000000023 65.4499999999954,6.95000000000023 65.4666669999954,6.98333300000018 65.4666669999959,6.98333300000018 65.4833329999959,7.00000000000017 65.4833329999961,7.00000000000016 65.4499999999961))"
"386","6406/3","6406","3","M1","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((6.90000000000027 64.9333329999945,6.91666700000024 64.9333329999948,6.91666700000024 64.9166669999948,6.91666700000024 64.8999999999948,6.81666700000046 64.8999999999931,6.81666700000046 64.9166669999931,6.85000000000037 64.9166669999937,6.85000000000038 64.9333329999937,6.90000000000027 64.9333329999945))"
"1467","6606/3","6606","3","M",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((6.66666666666797 66.9999999999913,6.6666670000013 66.9999999999913,6.71666700000105 66.9999999999924,6.95000000000033 66.999999999996,7.00000000000025 66.9999999999965,7.00000000000025 66.9666669999965,7.00000000000024 66.7499999999965,6.66666700000135 66.7499999999911,6.66666700000127 66.7499999999911,6.66666666666794 66.7499999999911,6.66666666666797 66.9999999999913))"
"1378","6706/12","6706","12","M",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((6.95000000000033 66.999999999996,6.71666700000105 66.9999999999924,6.71666700000105 67.0333329999924,6.76666700000084 67.0333329999933,6.76666700000084 67.0499999999933,6.81666700000066 67.0499999999942,6.81666700000066 67.0333329999942,6.9166670000004 67.0333329999956,6.9166670000004 67.0499999999956,6.95000000000033 67.049999999996,6.95000000000033 66.999999999996))"
"386","6406/3","6406","3","M1","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((6.91666700000024 64.9333329999948,6.90000000000027 64.9333329999945,6.90000000000027 64.9499999999946,6.91666700000024 64.9499999999948,6.91666700000025 64.9833329999948,6.93333300000022 64.9833329999951,6.93333300000022 64.9999999999951,7.00000000000013 64.9999999999959,7.00000000000013 64.9499999999959,6.98333300000015 64.9499999999957,6.98333300000014 64.9333329999957,6.96666700000017 64.9333329999955,6.96666700000017 64.9166669999955,6.91666700000024 64.9166669999948,6.91666700000024 64.9333329999948))"
"403","6407/10","6407","10","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.00000000000006 64.0000000000001,7.00000000000006 64.0499999999957,7.33333299999994 64.0499999999985,7.33333299999994 64.1499999999986,7.33333333333328 64.1499999999986,7.33333333333327 64.0000000000046,7.33333333256672 64.0000000000046,7.00000000000006 64.0000000000001))"
"400","6407/7","6407","7","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.00000000000009 64.4999999999958,7.33333299999995 64.4999999999986,7.33333333333329 64.4999999999986,7.33333333333328 64.3166669999986,7.33333299999995 64.3166669999986,7.26666699999995 64.3166669999982,7.26666699999995 64.2999999999982,7.23333299999996 64.299999999998,7.23333299999996 64.316666999998,7.23333299999996 64.333332999998,7.21666699999996 64.3333329999978,7.21666699999996 64.3499999999978,7.13333299999999 64.3499999999972,7.13333299999999 64.3333329999972,7.08333300000002 64.3333329999967,7.08333300000001 64.3166669999967,7.05000000000004 64.3166669999963,7.05000000000003 64.2666669999963,7.1 64.2666669999969,7.1 64.2499999999969,7.00000000000008 64.2499999999957,7.00000000000008 64.3499999999958,7.00000000000009 64.4666669999958,7.00000000000009 64.4999999999958),(7.14999999999999 64.4499999999973,7.14999999999999 64.4666669999974,7.116667 64.4666669999971,7.11666700000001 64.4833329999971,7.10000000000001 64.4833329999969,7.10000000000001 64.4666669999969,7.08333300000002 64.4666669999967,7.08333300000002 64.4333329999967,7.10000000000001 64.4333329999969,7.10000000000001 64.3833329999969,7.13333299999999 64.3833329999972,7.13333299999999 64.3666669999972,7.16666699999998 64.3666669999975,7.16666699999998 64.3833329999975,7.18333299999998 64.3833329999976,7.18333299999998 64.4166669999976,7.16666699999998 64.4166669999975,7.16666699999998 64.4499999999975,7.14999999999999 64.4499999999973))"
"394","6407/1","6407","1","M1","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.03333300000009 64.9833329999963,7.01666700000011 64.9833329999962,7.01666700000011 64.9499999999961,7.00000000000013 64.9499999999959,7.00000000000013 64.9999999999959,7.0333330000001 64.9999999999963,7.03333300000009 64.9833329999963))"
"443","6507/10","6507","10","M1","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.00000000000013 65.016666999996,7.0333330000001 65.0166669999963,7.0333330000001 64.9999999999963,7.00000000000013 64.9999999999959,7.00000000000013 65.016666999996))"
"443","6507/10","6507","10","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.0333330000001 65.0166669999963,7.00000000000013 65.016666999996,7.00000000000014 65.066666999996,7.00000000000014 65.166666999996,7.00000000000015 65.249999999996,7.0500000000001 65.2499999999966,7.18333300000001 65.2499999999978,7.18333300000001 65.1333329999977,7.18333300000001 65.0833329999977,7.08333300000006 65.0833329999969,7.08333300000006 65.0666669999969,7.05000000000008 65.0666669999965,7.05000000000008 65.0499999999965,7.05000000000008 65.0333329999965,7.0333330000001 65.0333329999963,7.0333330000001 65.0166669999963))"
"394","6407/1","6407","1","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.24999999999998 64.9999999999982,7.33333299999997 64.9999999999986,7.3333333333333 64.9999999999986,7.33333333333329 64.7499999999986,7.33333299999996 64.7499999999986,7.03333300000008 64.7499999999963,7.03333300000008 64.7666669999963,7.06666700000005 64.7666669999966,7.06666700000006 64.7833329999966,7.08333300000004 64.7833329999968,7.08333300000005 64.8666669999968,7.10000000000004 64.866666999997,7.10000000000004 64.916699999997,7.24999999999998 64.9166829999982,7.24999999999998 64.9999999999982))"
"440","6507/7","6507","7","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.00000000000016 65.4499999999961,7.00000000000017 65.4833329999961,7.01666700000014 65.4833329999963,7.01666700000015 65.4999999999963,7.05000000000011 65.4999999999966,7.0666670000001 65.4999999999968,7.06666700000009 65.4666669999968,7.03333300000013 65.4666669999964,7.03333300000012 65.4499999999965,7.00000000000016 65.4499999999961))"
"440","6507/7","6507","7","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.0500000000001 65.2499999999966,7.0500000000001 65.2666669999966,7.18333300000001 65.2666669999978,7.18333300000001 65.2499999999978,7.0500000000001 65.2499999999966))"
"1315","6607/10","6607","10","M5",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.13333300000007 65.9999999999975,7.0000000000002 65.9999999999962,7.00000000000021 66.2499999999963,7.33333333333333 66.2499999999987,7.33333333333333 65.9999999999987,7.33333299999999 65.9999999999987,7.13333300000007 65.9999999999975))"
"437","6507/4","6507","4","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.0666670000001 65.4999999999968,7.05000000000011 65.4999999999966,7.05000000000011 65.5166669999966,7.0666670000001 65.5166669999968,7.0666670000001 65.5333329999968,7.08333300000008 65.533332999997,7.08333300000008 65.549999999997,7.10000000000007 65.5499999999971,7.10000000000007 65.5666669999971,7.16666700000003 65.5666669999977,7.16666700000003 65.5499999999977,7.15000000000004 65.5499999999975,7.15000000000004 65.4999999999975,7.0666670000001 65.4999999999968))"
"1314","6607/7","6607","7","M5",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.33333333333333 66.2499999999987,7.00000000000021 66.2499999999963,7.00000000000023 66.4999999999964,7.33333300000001 66.4999999999988,7.33333333333334 66.4999999999988,7.33333333333333 66.2499999999987))"
"1318","6507/1","6507","1","M1","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.33333299999999 65.8666669999987,7.33333299999999 65.8499999999987,7.3 65.8499999999985,7.3 65.8333329999985,7.23333300000001 65.8333329999982,7.23333300000001 65.7999999999982,7.13333300000006 65.7999999999975,7.13333300000007 65.9999999999975,7.33333299999999 65.9999999999987,7.33333299999999 65.8666669999987))"
"404","6407/11","6407","11","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.44999999999995 64.2499999999991,7.58333299999996 64.2499999999995,7.66666666666663 64.2499999999996,7.66666666666663 64.0000000000115,7.66666666527273 64.0000000000115,7.33333333333327 64.0000000000046,7.33333333333328 64.1499999999986,7.44999999999995 64.1499999999991,7.44999999999995 64.2499999999991))"
"1318","6507/1","6507","1","M1","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.33333299999999 65.7499999999987,7.23333300000001 65.7499999999982,7.23333300000001 65.7999999999982,7.33333299999999 65.7999999999987,7.33333299999999 65.7499999999987))"
"401","6407/8","6407","8","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.33333333333329 64.4999999999986,7.41666699999995 64.499999999999,7.41666699999995 64.366666999999,7.41666699999995 64.3166669999989,7.33333333333328 64.3166669999986,7.33333333333329 64.4999999999986))"
"398","6407/5","6407","5","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.41666699999995 64.499999999999,7.33333333333329 64.4999999999986,7.33333333333329 64.7499999999986,7.58333299999997 64.7499999999995,7.61666699999997 64.7499999999995,7.61666699999997 64.7166669999995,7.63333299999997 64.7166669999996,7.63333299999997 64.5999999999996,7.64999999999997 64.5999999999996,7.64999999999997 64.5333329999996,7.66666666666664 64.5333329999996,7.66666666666664 64.4999999999996,7.56666699999996 64.4999999999994,7.41666699999995 64.499999999999))"
"395","6407/2","6407","2","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.3333333333333 64.9999999999986,7.34999999999997 64.9999999999987,7.34999999999996 64.9833329999987,7.39999999999997 64.9833329999989,7.39999999999996 64.9999999999989,7.46666699999996 64.9999999999991,7.46666699999996 64.9666669999992,7.53333299999997 64.9666669999994,7.53333299999996 64.9499999999994,7.58333299999997 64.9499999999995,7.58333299999997 64.9166669999995,7.59999999999997 64.9166669999995,7.59999999999997 64.8999999999995,7.58333299999997 64.8999999999995,7.58333299999997 64.8833329999995,7.59999999999997 64.8833329999995,7.59999999999997 64.8499999999995,7.58333299999997 64.8499999999995,7.58333299999997 64.8333329999995,7.56666699999997 64.8333329999994,7.56666699999997 64.7833329999994,7.58333299999997 64.7833329999995,7.58333299999997 64.7499999999995,7.33333333333329 64.7499999999986,7.3333333333333 64.9999999999986))"
"444","6507/11","6507","11","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.34999999999997 64.9999999999987,7.3333333333333 64.9999999999986,7.3333333333333 65.0166669999986,7.36666699999996 65.0166669999988,7.36666699999997 64.9999999999988,7.34999999999997 64.9999999999987))"
"444","6507/11","6507","11","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.3333333333333 65.0666669999986,7.33333333333331 65.2499999999987,7.43333299999997 65.2499999999991,7.43333299999997 65.2333329999991,7.39999999999997 65.233332999999,7.39999999999997 65.0999999999989,7.43333299999997 65.0999999999991,7.43333299999997 65.049999999999,7.41666699999997 65.049999999999,7.41666699999997 65.033332999999,7.39999999999997 65.0333329999989,7.39999999999997 65.0666669999989,7.3333333333333 65.0666669999986))"
"441","6507/8","6507","8","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.43333299999997 65.2499999999991,7.33333333333331 65.2499999999987,7.33333333333331 65.2833329999986,7.36666699999997 65.2833329999988,7.36666699999997 65.2999999999988,7.38333299999997 65.2999999999989,7.38333299999997 65.3666669999989,7.41666699999997 65.366666999999,7.41666699999997 65.383332999999,7.44999999999997 65.3833329999991,7.44999999999997 65.3999999999991,7.48333299999997 65.3999999999993,7.48333299999997 65.3833329999992,7.48333299999997 65.3666669999992,7.49999999999997 65.3666669999993,7.49999999999997 65.3499999999993,7.51666699999997 65.3499999999993,7.51666699999997 65.3333329999993,7.53333299999997 65.3333329999994,7.53333299999997 65.3083329999994,7.54166699999997 65.3083329999994,7.54166699999997 65.2833329999994,7.53333299999997 65.2833329999994,7.53333299999997 65.2749999999994,7.51666699999997 65.2749999999993,7.51666699999997 65.2666669999993,7.48333299999997 65.2666669999992,7.48333299999997 65.2499999999992,7.43333299999997 65.2499999999991))"
"435","6507/2","6507","2","M1","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.39999999999998 65.749999999999,7.33333333333332 65.7499999999987,7.33333333333332 65.7999999999987,7.34999999999998 65.7999999999988,7.34999999999998 65.8166669999988,7.43333299999998 65.8166669999991,7.43333299999998 65.8333329999991,7.46666699999998 65.8333329999992,7.46666699999998 65.8499999999992,7.59999999999998 65.8499999999995,7.59999999999998 65.8333329999995,7.49999999999998 65.8333329999993,7.49999999999998 65.7999999999993,7.46666699999998 65.7999999999992,7.46666699999998 65.7833329999992,7.41666699999998 65.783332999999,7.41666699999998 65.766666999999,7.39999999999998 65.766666999999,7.39999999999998 65.749999999999))"
"435","6507/2","6507","2","M1","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.56666699999998 65.9999999999995,7.56666699999998 65.9833329999995,7.53333299999998 65.9833329999994,7.53333299999998 65.9666669999994,7.51666699999998 65.9666669999994,7.51666699999998 65.9499999999994,7.48333299999998 65.9499999999993,7.48333299999998 65.9333329999993,7.43333299999998 65.9333329999991,7.43333299999998 65.8999999999991,7.49999999999998 65.8999999999993,7.49999999999998 65.8833329999993,7.36666699999999 65.8833329999989,7.36666699999998 65.8666669999989,7.34999999999998 65.8666669999988,7.33333333333332 65.8666669999987,7.33333333333333 65.9999999999987,7.56666699999998 65.9999999999995))"
"492","6607/11","6607","11","M5",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.66666666666665 66.0333329999997,7.63333299999998 66.0333329999996,7.63333299999998 66.0166669999996,7.61666699999998 66.0166669999996,7.61666699999998 65.9999999999996,7.56666699999998 65.9999999999995,7.33333333333333 65.9999999999987,7.33333333333333 66.2499999999987,7.66666666666665 66.2499999999997,7.66666666666665 66.0333329999997))"
"490","6607/8","6607","8","M5",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.66666666666665 66.2499999999997,7.33333333333333 66.2499999999987,7.33333333333334 66.4999999999988,7.66666666666665 66.4999999999997,7.66666666666665 66.2499999999997))"
"444","6507/11","6507","11","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.66666666666664 64.9999999999996,7.59999999999997 64.9999999999995,7.59999999999997 65.0166669999995,7.54999999999997 65.0166669999994,7.54999999999997 65.0499999999994,7.51666699999997 65.0499999999993,7.51666699999997 65.0999999999993,7.53333299999997 65.0999999999994,7.54166699999997 65.0999999999994,7.54999999999997 65.0999999999994,7.54999999999997 65.1333329999994,7.54999999999997 65.1499999999994,7.56666699999997 65.1499999999995,7.56666699999997 65.2166669999994,7.59999999999997 65.2166669999995,7.59999999999997 65.2499999999995,7.66666666666664 65.2499999999996,7.66666666666664 64.9999999999996))"
