seaSurveyName,seaNpdidSurvey,seaFactMapUrl,seaFactPageUrl,seaStatus,seaGeographicalArea,seaMarketAvailable,seaSurveyTypeMain,seaSurveyTypePart,seaCompanyReported,seaSourceType,seaSourceNumber,seaSourceSize,seaSourcePressure,seaSensorType,seaSensorNumbers,seaSensorLength,seaPlanFromDate,seaDateStarting,seaPlanToDate,seaDateFinalized,seaPlanCdpKm,seaCdpTotalKm,seaPlanBoatKm,seaBoatTotalKm,sea3DKm2,seaPolygonKind,seaPolyGeometryWKT
"LO1103",7504,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7504","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7504","Ferdig","Nordsjøen",Nei,"Grunnundersøkelser","Ikke seismikk","Lotos Exploration and Production Norge AS",NULL,UNKNOWN,UNKNOWN,UNKNOWN,NULL,UNKNOWN,UNKNOWN,2011-09-20,2011-09-27,2011-10-20,2011-09-30,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((2.452222 57.2975,2.452222 57.3,2.457222 57.3,2.457222 57.2975,2.452222 57.2975))"
"POL1101",7505,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7505","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7505","Ferdig","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","Polarcus Seismic Limited","Seismisk kilde",2,2940 cu. in,"2000 psi","Kabler",8,6000,2011-08-07,2011-08-08,2011-10-15,2011-09-28,71769,77392,4486,4837,1347.1500,"Område unntatt snuområde","POLYGON((23.942222 72,25.333333 72,25.333333 71.75,23.942222 71.75,23.942222 72))"
"POL1101",7505,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7505","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7505","Ferdig","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","Polarcus Seismic Limited","Seismisk kilde",2,2940 cu. in,"2000 psi","Kabler",8,6000,2011-08-07,2011-08-08,2011-10-15,2011-09-28,71769,77392,4486,4837,1347.1500,"Område inkludert snuområde","POLYGON((23.650833 72.089722,25.624444 72.089722,25.624444 71.661111,23.650833 71.661111,23.650833 72.089722))"
"Veslemoy",7506,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7506","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7506","Ferdig","Barentshavet - Sør",Ja,"Borestedundersøkelse / sitesurvey","2D","Marathon Petroleum Norge AS","Seismisk kilde",1,4 x 40 cu in,"2000 psi","Kabler",1,1200,2011-08-24,2011-10-13,2011-10-24,2011-10-30,350,113,350,268,NULL,"Område inkludert snuområde","POLYGON((18.298889 72.136667,18.565 72.14,18.577222 72.045,18.3125 72.041667,18.298889 72.136667))"
"Veslemoy",7506,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7506","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7506","Ferdig","Barentshavet - Sør",Ja,"Borestedundersøkelse / sitesurvey","2D","Marathon Petroleum Norge AS","Seismisk kilde",1,4 x 40 cu in,"2000 psi","Kabler",1,1200,2011-08-24,2011-10-13,2011-10-24,2011-10-30,350,113,350,268,NULL,"Område unntatt snuområde","POLYGON((18.344444 72.123611,18.523056 72.126111,18.531944 72.058056,18.354167 72.055556,18.344444 72.123611))"
"PM01-2011",7507,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7507","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7507","Ferdig","Norskehavet",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500 A,NULL,"Noder",5,NULL,2011-08-15,2011-08-27,2011-09-15,2011-08-30,NULL,NULL,20,20,NULL,"Område inkludert snuområde","POLYGON((8.167778 66.25,8.167222 66.266667,8.200833 66.266667,8.2 66.283333,8.25 66.283333,8.248611 66.3,8.333333 66.3,8.334722 66.250833,8.167778 66.25))"
"PM01-2011",7507,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7507","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7507","Ferdig","Norskehavet",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500 A,NULL,"Noder",5,NULL,2011-08-15,2011-08-27,2011-09-15,2011-08-30,NULL,NULL,20,20,NULL,"Område unntatt snuområde","POLYGON((8.167778 66.25,8.167222 66.266667,8.200833 66.266667,8.2 66.283333,8.25 66.283333,8.248611 66.3,8.333333 66.3,8.334722 66.250833,8.167778 66.25))"
"PM1101",7508,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7508","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7508","Ferdig","Nordsjøen",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500A,NULL,"Noder",5,NULL,2011-08-20,2011-08-20,2011-09-10,2011-08-25,NULL,10,10,NULL,NULL,"Område unntatt snuområde","POLYGON((3 58.883333,3.333333 58.883333,3.333333 59.2,3 59.2,3 58.883333))"
"PM1101",7508,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7508","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7508","Ferdig","Nordsjøen",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500A,NULL,"Noder",5,NULL,2011-08-20,2011-08-20,2011-09-10,2011-08-25,NULL,10,10,NULL,NULL,"Område inkludert snuområde","POLYGON((3 58.866667,3.333333 58.866667,3.333333 59.216667,3 59.216667,3 58.866667))"
"PM03-2011",7509,NULL,NULL,"Avlyst","Barentshavet - Sør",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500 A,NULL,"Noder",5,NULL,2011-09-30,9999-12-31,2011-10-31,9999-12-31,NULL,NULL,30,NULL,NULL,"Område inkludert snuområde","POLYGON((18.151667 72.040556,18.135 72.148056,18.648889 72.155,18.6625 72.0475,18.151667 72.040556))"
"PM03-2011",7509,NULL,NULL,"Avlyst","Barentshavet - Sør",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500 A,NULL,"Noder",5,NULL,2011-09-30,9999-12-31,2011-10-31,9999-12-31,NULL,NULL,30,NULL,NULL,"Område unntatt snuområde","POLYGON((18.151667 72.040556,18.135 72.148056,18.648889 72.155,18.6625 72.0475,18.151667 72.040556))"
"PM04-2011",7510,NULL,NULL,"Avlyst","Barentshavet - Sør",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500 A,NULL,"Noder",5,NULL,2011-09-28,9999-12-31,2011-10-31,9999-12-31,NULL,NULL,30,NULL,NULL,"Område inkludert snuområde","POLYGON((20.455833 72.76,20.453056 72.849444,20.756944 72.85,20.758056 72.760556,20.455833 72.76))"
"PM04-2011",7510,NULL,NULL,"Avlyst","Barentshavet - Sør",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500 A,NULL,"Noder",5,NULL,2011-09-28,9999-12-31,2011-10-31,9999-12-31,NULL,NULL,30,NULL,NULL,"Område unntatt snuområde","POLYGON((20.455833 72.76,20.453056 72.849444,20.756944 72.85,20.758056 72.760556,20.455833 72.76))"
"PM02-2011",7511,NULL,NULL,"Avlyst","Barentshavet - Sør",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500 A,NULL,"Noder",5,10,2011-08-20,9999-12-31,2011-09-15,9999-12-31,NULL,NULL,25,NULL,NULL,"Område inkludert snuområde","POLYGON((25.333333 73.25,26.333333 73.25,26.333333 72.5,25.333333 72.5,25.333333 73.25))"
"PM02-2011",7511,NULL,NULL,"Avlyst","Barentshavet - Sør",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500 A,NULL,"Noder",5,10,2011-08-20,9999-12-31,2011-09-15,9999-12-31,NULL,NULL,25,NULL,NULL,"Område unntatt snuområde","POLYGON((25.333333 73.25,26.333333 73.25,26.333333 72.5,25.333333 72.5,25.333333 73.25))"
"BPN11305",7512,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7512","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7512","Ferdig","Norskehavet",Ja,"Borestedundersøkelse / sitesurvey","2D","BP Norge AS","Seismisk kilde",4 x 40 cu in,160 cu in,"2000 psi","Kabler","96 12,5m gruppe",1 x 1200 m streamer,2011-08-14,2011-09-06,2011-09-18,2011-09-13,NULL,12,39,18,NULL,"Område inkludert snuområde","POLYGON((7.615 65.788333,7.695556 65.841667,7.699722 65.840833,7.667222 65.979444,7.689167 65.979444,7.723056 65.834722,7.825833 65.808611,7.745 65.755278,7.615 65.788333))"
"BPN11305",7512,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7512","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7512","Ferdig","Norskehavet",Ja,"Borestedundersøkelse / sitesurvey","2D","BP Norge AS","Seismisk kilde",4 x 40 cu in,160 cu in,"2000 psi","Kabler","96 12,5m gruppe",1 x 1200 m streamer,2011-08-14,2011-09-06,2011-09-18,2011-09-13,NULL,12,39,18,NULL,"Område unntatt snuområde","POLYGON((7.660278 65.7925,7.706944 65.823056,7.715278 65.820833,7.684444 65.952222,7.715278 65.820833,7.780833 65.803889,7.734167 65.773333,7.660278 65.7925))"
"BBE",7513,NULL,NULL,"Avlyst","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","Fugro Multi Client Services AS","Seismisk kilde",2,max. 5100 cu.in,"2000 psi","Kabler",max 12,max 8100 m,2011-08-29,9999-12-31,2011-12-31,9999-12-31,220000,NULL,10600,NULL,6311.0200,"Område inkludert snuområde","POLYGON((21.961528 74.293417,25.772 73.817167,23.248389 72.364389,19.491389 72.886889,21.961528 74.293417))"
"BBE",7513,NULL,NULL,"Avlyst","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","Fugro Multi Client Services AS","Seismisk kilde",2,max. 5100 cu.in,"2000 psi","Kabler",max 12,max 8100 m,2011-08-29,9999-12-31,2011-12-31,9999-12-31,220000,NULL,10600,NULL,6311.0200,"Område unntatt snuområde","POLYGON((21.298861 72.910111,21.946944 73.298361,21.533833 73.361194,22.546972 73.965528,23.591583 73.831306,23.026944 73.499639,23.486333 73.436111,23.124111 73.210389,23.640944 73.123083,22.896389 72.671444,21.298861 72.910111))"
"HBW",7514,NULL,NULL,"Avlyst","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","Fugro Multi Client Services AS","Seismisk kilde",2,max. 5100 cu.in.,"2000 psi","Kabler",max 12,max 8100 m,2011-08-29,9999-12-31,2011-12-31,9999-12-31,31000,NULL,1600,NULL,903.7800,"Område unntatt snuområde","POLYGON((19.578278 71.558111,20.138722 71.559667,20.151417 71.151806,19.59625 71.151833,19.578278 71.558111))"
"HBW",7514,NULL,NULL,"Avlyst","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","Fugro Multi Client Services AS","Seismisk kilde",2,max. 5100 cu.in.,"2000 psi","Kabler",max 12,max 8100 m,2011-08-29,9999-12-31,2011-12-31,9999-12-31,31000,NULL,1600,NULL,903.7800,"Område inkludert snuområde","POLYGON((18.995694 71.749806,20.667833 71.750722,21.107889 71.05075,18.99825 70.796694,18.995694 71.749806))"
"ST11016",7515,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7515","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7515","Ferdig","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","4D","Statoil ASA","Seismisk kilde",2,4240 cu in,"2000 psi","Kabler",10,8000,2011-09-07,2011-09-10,2011-09-14,2011-09-13,1400,78,70,1560,22.9000,"Område unntatt snuområde","POLYGON((20.997222 71.576389,21.078889 71.576389,21.08 71.647778,20.998333 71.647778,20.997222 71.576389))"
"ST11016",7515,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7515","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7515","Ferdig","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","4D","Statoil ASA","Seismisk kilde",2,4240 cu in,"2000 psi","Kabler",10,8000,2011-09-07,2011-09-10,2011-09-14,2011-09-13,1400,78,70,1560,22.9000,"Område inkludert snuområde","POLYGON((20.881667 71.411389,21.1925 71.411389,21.195833 71.816111,20.879444 71.816111,20.881667 71.411389))"
"PM05",7516,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7516","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7516","Ferdig","Norskehavet",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500A,NULL,"Noder",5,NULL,2011-09-25,2011-09-30,2011-10-31,2011-10-09,NULL,24,30,24,NULL,"Område inkludert snuområde","POLYGON((8.25 66.066667,8.25 66.25,8.416667 66.25,8.416667 66.283333,8.666667 66.283333,8.666667 66.066667,8.25 66.066667))"
"PM05",7516,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7516","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7516","Ferdig","Norskehavet",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500A,NULL,"Noder",5,NULL,2011-09-25,2011-09-30,2011-10-31,2011-10-09,NULL,24,30,24,NULL,"Område unntatt snuområde","POLYGON((8.25 66.066667,8.25 66.25,8.416667 66.25,8.416667 66.283333,8.666667 66.283333,8.666667 66.066667,8.25 66.066667))"
"PM06-2011",7517,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7517","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7517","Ferdig","Norskehavet",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500A,NULL,"Noder",5,NULL,2011-08-29,2011-08-30,2011-09-30,2011-09-06,NULL,NULL,35,35,NULL,"Område inkludert snuområde","POLYGON((9 66.5,9 67,9.666667 67,9.666667 66.5,9 66.5))"
"PM06-2011",7517,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7517","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7517","Ferdig","Norskehavet",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500A,NULL,"Noder",5,NULL,2011-08-29,2011-08-30,2011-09-30,2011-09-06,NULL,NULL,35,35,NULL,"Område unntatt snuområde","POLYGON((9 66.5,9 67,9.666667 67,9.666667 66.5,9 66.5))"
"ST11311",7518,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7518","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7518","Ferdig","Nordsjøen",Ja,"Borestedundersøkelse / sitesurvey","2D","Statoil ASA","Seismisk kilde",1,160 kubikk tommer / 2.6 liter,"2000 PSI","Kabler",1,1200,2011-12-07,2011-11-05,2011-12-20,2011-12-01,333,266,333,266,NULL,"Område unntatt snuområde","POLYGON((3.454169 61.051631,3.386361 61.172956,3.637811 61.205594,3.704725 61.084144,3.454169 61.051631))"
"ST11311",7518,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7518","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7518","Ferdig","Nordsjøen",Ja,"Borestedundersøkelse / sitesurvey","2D","Statoil ASA","Seismisk kilde",1,160 kubikk tommer / 2.6 liter,"2000 PSI","Kabler",1,1200,2011-12-07,2011-11-05,2011-12-20,2011-12-01,333,266,333,266,NULL,"Område inkludert snuområde","POLYGON((3.454169 61.051631,3.386361 61.172956,3.637811 61.205594,3.704725 61.084144,3.454169 61.051631))"
"ST11466",7519,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7519","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7519","Ferdig","Nordsjøen",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2011-09-20,2011-10-02,2011-12-01,2011-10-19,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((2.492983 59.154342,2.475503 59.154272,2.432286 59.124456,2.371153 59.124175,2.370444 59.162786,2.492744 59.170506,2.492983 59.154342))"
"ST11466",7519,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7519","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7519","Ferdig","Nordsjøen",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2011-09-20,2011-10-02,2011-12-01,2011-10-19,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((2.492983 59.154342,2.475503 59.154272,2.432286 59.124456,2.371153 59.124175,2.370444 59.162786,2.492744 59.170506,2.492983 59.154342))"
"Hild",7520,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7520","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7520","Ferdig","Nordsjøen",Nei,"Borestedundersøkelse / sitesurvey","2D","Total E&P Norge AS","Seismisk kilde",1 mini air gun or 1 hull mounted pinger,"10'' or 20'' cu inch sleeve gun","Not known","Kabler",1,75m,2011-11-10,2011-11-13,2011-12-10,2011-11-14,11,10,15,18,NULL,"Område inkludert snuområde","POLYGON((2.004722 60.514444,2.031389 60.509722,2.021389 60.496667,1.995 60.501667,2.004722 60.514444))"
"Hild",7520,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7520","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7520","Ferdig","Nordsjøen",Nei,"Borestedundersøkelse / sitesurvey","2D","Total E&P Norge AS","Seismisk kilde",1 mini air gun or 1 hull mounted pinger,"10'' or 20'' cu inch sleeve gun","Not known","Kabler",1,75m,2011-11-10,2011-11-13,2011-12-10,2011-11-14,11,10,15,18,NULL,"Område unntatt snuområde","POLYGON((2.004722 60.514444,2.031389 60.509722,2.021389 60.496667,1.995 60.501667,2.004722 60.514444))"
"CP11L03",7521,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7521","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7521","Ferdig","Nordsjøen",Nei,"Havbunnseismisk undersøkelse","4D","ConocoPhillips Skandinavia AS","Seismisk kilde",1,3060 cuin,"2000 psi","Kabler",4000,200000,2011-09-24,2011-09-25,2011-11-30,2011-11-08,3000,3120,3000,3120,191.1700,"Område inkludert snuområde","POLYGON((3.096297 56.614686,3.277161 56.638222,3.352906 56.4561,3.174319 56.433119,3.096297 56.614686))"
"CP11L03",7521,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7521","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7521","Ferdig","Nordsjøen",Nei,"Havbunnseismisk undersøkelse","4D","ConocoPhillips Skandinavia AS","Seismisk kilde",1,3060 cuin,"2000 psi","Kabler",4000,200000,2011-09-24,2011-09-25,2011-11-30,2011-11-08,3000,3120,3000,3120,191.1700,"Område unntatt snuområde","POLYGON((3.104233 56.598058,3.283553 56.620689,3.344947 56.473192,3.165478 56.450653,3.104233 56.598058))"
"PM07-2011",7522,NULL,NULL,"Avlyst","Norskehavet",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500A,NULL,"Noder",5,NULL,2011-10-05,9999-12-31,2011-10-31,9999-12-31,NULL,NULL,30,NULL,NULL,"Område unntatt snuområde","POLYGON((7.045 67.135556,7.045 67.350833,7.789444 67.350833,7.789444 67.135556,7.045 67.135556))"
"PM07-2011",7522,NULL,NULL,"Avlyst","Norskehavet",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500A,NULL,"Noder",5,NULL,2011-10-05,9999-12-31,2011-10-31,9999-12-31,NULL,NULL,30,NULL,NULL,"Område inkludert snuområde","POLYGON((7.045 67.135556,7.045 67.350833,7.789444 67.350833,7.789444 67.135556,7.045 67.135556))"
"PM08-2011",7523,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7523","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7523","Ferdig","Norskehavet",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500A,NULL,"Noder",5,NULL,2011-09-07,2011-09-25,2011-10-31,2011-10-01,NULL,12,30,13,NULL,"Område unntatt snuområde","POLYGON((10 65.75,10.333333 65.75,10.333333 65.5,10 65.5,10 65.75))"
"PM08-2011",7523,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7523","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7523","Ferdig","Norskehavet",Nei,"Elektromagnetisk undersøkelse","2D","Petromarker AS","Elektromagnetisk kilde",2,2500A,NULL,"Noder",5,NULL,2011-09-07,2011-09-25,2011-10-31,2011-10-01,NULL,12,30,13,NULL,"Område inkludert snuområde","POLYGON((10 65.75,10.333333 65.75,10.333333 65.5,10 65.5,10 65.75))"
"LN11004",7525,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7525","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7525","Ferdig","Nordsjøen",Ja,"Ordinær seismisk undersøkelse","3D","Lundin Norway AS","Seismisk kilde",2,4480 cuinch,"2000 psi","Kabler",10,7500,2011-10-13,2011-10-14,2011-11-30,2011-11-18,12000,16402,500,820,300.7300,"Område unntatt snuområde","POLYGON((2.370906 58.691042,2.748097 58.876275,2.866911 58.810683,2.489794 58.625792,2.370906 58.691042))"
"LN11004",7525,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7525","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7525","Ferdig","Nordsjøen",Ja,"Ordinær seismisk undersøkelse","3D","Lundin Norway AS","Seismisk kilde",2,4480 cuinch,"2000 psi","Kabler",10,7500,2011-10-13,2011-10-14,2011-11-30,2011-11-18,12000,16402,500,820,300.7300,"Område inkludert snuområde","POLYGON((2.758333 59.156111,3.235419 58.867936,2.359908 58.438297,1.85 58.7125,2.758333 59.156111))"
"ST11460 - Fulla SI",7526,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7526","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7526","Ferdig","Nordsjøen",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil ASA",NULL,UNKNOWN,UNKNOWN,UNKNOWN,NULL,UNKNOWN,UNKNOWN,2011-10-18,2011-11-19,2011-11-30,2011-11-23,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((2.343889 60.015833,2.343889 59.985278,2.405833 59.985278,2.405833 60.015833,2.343889 60.015833))"
"ST11460 - Fulla SI",7526,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7526","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2011&nav3=7526","Ferdig","Nordsjøen",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil ASA",NULL,UNKNOWN,UNKNOWN,UNKNOWN,NULL,UNKNOWN,UNKNOWN,2011-10-18,2011-11-19,2011-11-30,2011-11-23,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((2.343889 60.015833,2.343889 59.985278,2.405833 59.985278,2.405833 60.015833,2.343889 60.015833))"
