wlbWellboreName,wlbNpdidWellbore,wlbWell,wlbDrillingOperator,wlbProductionLicence,wlbDrillingFacility,wlbEntryDate,wlbCompletionDate,wlbDrillPermit,wlbTotalDepth,wlbWaterDepth,wlbMainArea,wlbEntryYear,wlbCompletionYear,wlbSeismicLocation,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbDateUpdated,wlbDateUpdatedMax,dateSyncNPD
34/3-U-19,6892,34/3-U-19,BG Norge AS,373 S,BUCENTAUR,9999-12-31,9999-12-31,628-G,0.0,410.0,NORTH SEA,0,0,NULL,ED50,61,48,43.21,N,2,46,24.65,E,61.8120,2.7735,6853422.43,488063.66,31,34,3,U,19,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/3-U-20,6893,34/3-U-20,BG Norge AS,373 S,BUCENTAUR,9999-12-31,9999-12-31,629-G,0.0,403.0,NORTH SEA,0,0,NULL,ED50,61,47,45.71,N,2,44,48.81,E,61.7960,2.7469,6851648.27,486653.68,31,34,3,U,20,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/3-U-21,6894,34/3-U-21,BG Norge AS,373 S,BUCENTAUR,9999-12-31,9999-12-31,630-G,0.0,410.0,NORTH SEA,0,0,NULL,ED50,61,48,42.13,N,2,46,38.65,E,61.8117,2.7774,6853388.30,488268.50,31,34,3,U,21,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/3-U-22,6895,34/3-U-22,BG Norge AS,373 S,BUCENTAUR,9999-12-31,9999-12-31,631-G,0.0,410.0,NORTH SEA,0,0,NULL,ED50,61,47,10.62,N,2,50,3.76,E,61.7863,2.8344,6850547.55,491264.02,31,34,3,U,22,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/6-U-1,6696,34/6-U-1,BG Norge AS,373 S,BUCENTAUR,9999-12-31,9999-12-31,568-G,0.0,388.0,NORTH SEA,0,0,NULL,ED50,61,44,37.68,N,2,46,13.83,E,61.7438,2.7705,6845825.08,487878.44,31,34,6,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/6-U-2,6697,34/6-U-2,BG Norge AS,373 S,BUCENTAUR,9999-12-31,9999-12-31,569-G,0.0,388.0,NORTH SEA,0,0,NULL,ED50,61,44,37.23,N,2,46,3.46,E,61.7437,2.7676,6845811.69,487726.24,31,34,6,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/6-U-3,6698,34/6-U-3,BG Norge AS,373 S,BUCENTAUR,9999-12-31,9999-12-31,570-G,0.0,388.0,NORTH SEA,0,0,NULL,ED50,61,44,37.21,N,2,45,53.06,E,61.7437,2.7647,6845811.62,487573.65,31,34,6,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/6-U-4,6699,34/6-U-4,BG Norge AS,373 S,BUCENTAUR,9999-12-31,9999-12-31,571-G,0.0,388.0,NORTH SEA,0,0,NULL,ED50,61,44,37.62,N,2,45,42.69,E,61.7438,2.7619,6845824.86,487421.55,31,34,6,U,4,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/6-U-5,6700,34/6-U-5,BG Norge AS,373 S,BUCENTAUR,9999-12-31,9999-12-31,572-G,0.0,388.0,NORTH SEA,0,0,NULL,ED50,61,44,38.14,N,2,45,58.26,E,61.7439,2.7662,6845840.13,487650.05,31,34,6,U,5,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-1,1165,34/7-U-1,Saga Petroleum ASA,NULL,NULL,1984-05-09,1984-07-24,101-G,623.0,328.0,NORTH SEA,1984,1984,NULL,ED50,61,28,21.8,N,2,13,25.56,E,61.4727,2.2238,6815851.93,458640.73,31,34,7,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-2,1166,34/7-U-2,Saga Petroleum ASA,NULL,NULL,1987-07-31,1987-07-31,102-G,398.0,310.0,NORTH SEA,1987,1987,NULL,ED50,61,27,0.8,N,2,8,46.26,E,61.4502,2.1462,6813397.31,454474.28,31,34,7,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-3,1167,34/7-U-3,Saga Petroleum ASA,NULL,NULL,1987-08-02,1987-08-02,103-G,394.0,309.0,NORTH SEA,1987,1987,NULL,ED50,61,20,48,N,2,7,9,E,61.3467,2.1192,6801881.53,452878.10,31,34,7,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-4 A,1168,34/7-U-4,Saga Petroleum ASA,NULL,NULL,1987-08-09,1987-08-09,104-G,415.0,309.0,NORTH SEA,1987,1987,NULL,ED50,61,26,57.5,N,2,8,31.28,E,61.4493,2.1420,6813298.11,454251.07,31,34,7,U,4,A,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-5,1169,34/7-U-5,Saga Petroleum ASA,NULL,NULL,1987-08-13,1987-08-13,105-G,371.0,310.0,NORTH SEA,1987,1987,NULL,ED50,61,27,0.2,N,2,8,36.13,E,61.4501,2.1434,6813380.71,454324.00,31,34,7,U,5,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-6 B,1170,34/7-U-6,Saga Petroleum ASA,NULL,NULL,1987-08-19,1987-08-19,106-G,329.0,309.0,NORTH SEA,1987,1987,NULL,ED50,61,26,57.79,N,2,8,36.47,E,61.4494,2.1435,6813306.08,454328.06,31,34,7,U,6,B,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-7 A,1171,34/7-U-7,Saga Petroleum ASA,NULL,NULL,1987-08-17,1987-08-17,107-G,389.0,337.0,NORTH SEA,1987,1987,NULL,ED50,61,29,20.3,N,2,13,32.17,E,61.4890,2.2256,6817660.88,458760.05,31,34,7,U,7,A,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-8,1172,34/7-U-8,Saga Petroleum ASA,NULL,NULL,1987-08-03,1987-08-03,108-G,409.0,336.0,NORTH SEA,1987,1987,NULL,ED50,61,29,22.79,N,2,13,37.38,E,61.4897,2.2271,6817737.01,458838.03,31,34,7,U,8,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-10,1693,34/7-U-10,StatoilHydro ASA,NULL,NULL,9999-12-31,9999-12-31,240-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,61,16,7.04,N,2,6,11.21,E,61.2686,2.1031,6793200.07,451899.98,31,34,7,U,10,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-11,1694,34/7-U-11,StatoilHydro ASA,NULL,NULL,9999-12-31,9999-12-31,241-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,61,16,11.95,N,2,6,20.47,E,61.2700,2.1057,6793350.10,452040.00,31,34,7,U,11,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-12,1695,34/7-U-12,StatoilHydro ASA,NULL,NULL,9999-12-31,9999-12-31,242-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,61,16,23.37,N,2,6,37.6,E,61.2732,2.1104,6793699.96,452299.98,31,34,7,U,12,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-13,1696,34/7-U-13,StatoilHydro ASA,NULL,NULL,9999-12-31,9999-12-31,243-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,61,18,21.32,N,2,6,34.26,E,61.3059,2.1095,6797350.11,452299.98,31,34,7,U,13,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-14,1697,34/7-U-14,StatoilHydro ASA,NULL,NULL,9999-12-31,9999-12-31,244-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,61,16,33.24,N,2,7,4.18,E,61.2759,2.1178,6793999.97,452700.00,31,34,7,U,14,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-15,5534,34/7-U-15,StatoilHydro ASA,NULL,BORGLAND DOLPHIN,2007-03-30,2007-04-01,392-G,740.0,291.0,NORTH SEA,2007,2007,NULL,ED50,61,22,43.24,N,2,6,21.71,E,61.3787,2.1060,6805456.73,452224.22,31,34,7,U,15,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-16,5544,34/7-U-16,StatoilHydro ASA,NULL,BORGLAND DOLPHIN,2007-05-11,2007-05-13,397-G,383.0,198.5,NORTH SEA,2007,2007,NULL,ED50,61,16,31.53,N,2,6,53.26,E,61.2754,2.1148,6793949.27,452536.65,31,34,7,U,16,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-17,5926,34/7-U-17,StatoilHydro ASA,089,OCEAN VANGUARD,2008-08-12,2008-08-15,455-G,1110.0,233.0,NORTH SEA,2008,2008,NULL,ED50,61,19,2.5,N,2,5,46.4,E,61.3174,2.0962,6798634.03,451605.51,31,34,7,U,17,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-18,5968,34/7-U-18,Statoil Petroleum AS,NULL,BORGLAND DOLPHIN,2009-02-12,2009-02-13,459-G,630.0,292.0,NORTH SEA,2009,2009,NULL,ED50,61,23,23.5,N,2,8,33.1,E,61.3899,2.1425,6806676.27,454191.00,31,34,7,U,18,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-19,6882,34/7-U-19,Statoil Petroleum AS,552,OCEAN VANGUARD,2012-05-06,2012-05-08,623-G,1120.0,261.0,NORTH SEA,2012,2012,3D survey: ST08M08-BIN. In-line 1632. X-line 5268,ED50,61,18,3.72,N,2,12,20.23,E,61.3010,2.2056,6796739.14,457441.05,31,34,7,U,19,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/7-U-20,7016,34/7-U-20,Statoil Petroleum AS,089,BIDEFORD DOLPHIN,9999-12-31,9999-12-31,676-G,0.0,202.0,NORTH SEA,0,0,NULL,ED50,61,16,34.56,N,2,7,15.37,E,61.2763,2.1209,6794038.57,452867.20,31,34,7,U,20,NULL,NULL,2012-08-21,2012-08-21,2013-05-08
34/8-U-1,6022,34/8-U-1,StatoilHydro ASA,120,SCARABEO 5,2009-03-14,2009-03-16,464-G,633.0,381.0,NORTH SEA,2009,2009,NULL,ED50,61,24,14.8,N,2,34,50,E,61.4041,2.5806,6808034.71,477601.75,31,34,8,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/8-U-2,6295,34/8-U-2,StatoilHydro ASA,120,BUCENTAUR,2009-10-02,2009-10-03,498-G,0.0,291.0,NORTH SEA,2009,2009,NULL,ED50,61,18,2.22,N,2,21,50.55,E,61.3006,2.3640,6796599.80,465927.86,31,34,8,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/8-U-3,6663,34/8-U-3,Statoil Petroleum AS,120,OCEAN VANGUARD,2011-09-20,2011-09-22,548-G,0.0,291.0,NORTH SEA,2011,2011,NULL,ED50,61,18,3.15,N,2,21,46.98,E,61.3009,2.3631,6796629.09,465875.02,31,34,8,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/8-U-4,7071,34/8-U-4,Statoil Petroleum AS,120,COSLPioneer,9999-12-31,9999-12-31,690-G,0.0,378.0,NORTH SEA,0,0,IL/XL 2383/1609,ED50,61,26,7.37,N,2,35,22.79,E,61.4354,2.5897,6811514.87,478110.04,31,34,8,U,4,NULL,NULL,2012-11-17,2012-11-17,2013-05-08
34/10-U-1,956,34/10-U-1,Den norske stats oljeselskap a.s,NULL,NULL,9999-12-31,9999-12-31,8-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,61,12,53.89,N,2,16,25.87,E,61.2150,2.2739,6787110.03,460990.01,31,34,10,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/10-U-2,959,34/10-U-2,Den norske stats oljeselskap a.s,NULL,NULL,9999-12-31,9999-12-31,11-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,61,6,1,N,2,14,5.77,E,61.1003,2.2349,6774358.75,458749.97,31,34,10,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/10-U-3,960,34/10-U-3,Den norske stats oljeselskap a.s,NULL,NULL,9999-12-31,9999-12-31,12-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,61,5,11.7,N,2,10,46.7,E,61.0866,2.1796,6772869.51,455749.49,31,34,10,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/10-U-4,961,34/10-U-4,Den norske stats oljeselskap a.s,NULL,NULL,9999-12-31,9999-12-31,13-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,61,7,2.5,N,2,11,24.6,E,61.1174,2.1902,6776290.63,456359.76,31,34,10,U,4,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/10-U-5,963,34/10-U-5,Den norske stats oljeselskap a.s,NULL,NULL,9999-12-31,9999-12-31,15-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,61,5,44.2,N,2,11,32.3,E,61.0956,2.1923,6773866.57,456445.12,31,34,10,U,5,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/10-U-6,938,34/10-U-6,Den norske stats oljeselskap a.s,NULL,NULL,9999-12-31,9999-12-31,28-G,0.0,133.4,NORTH SEA,0,0,NULL,ED50,61,10,33.99,N,2,11,20.93,E,61.1761,2.1891,6782834.92,456385.94,31,34,10,U,6,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/10-U-7,1000,34/10-U-7,Den norske stats oljeselskap a.s,NULL,NULL,9999-12-31,9999-12-31,10-G1,0.0,0.0,NORTH SEA,0,0,NULL,ED50,61,11,2.5,N,2,12,28.8,E,61.1840,2.2080,6783704.61,457410.64,31,34,10,U,7,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/10-U-8,1422,34/10-U-8,Den norske stats oljeselskap a.s,NULL,NULL,1989-05-17,1989-05-17,196-G,0.0,0.0,NORTH SEA,1989,1989,NULL,ED50,61,12,56.13,N,2,16,27.57,E,61.2156,2.2743,6787179.06,461016.15,31,34,10,U,8,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/10-U-9,1423,34/10-U-9,Den norske stats oljeselskap a.s,NULL,NULL,1989-05-17,1989-05-18,197-G,0.0,0.0,NORTH SEA,1989,1989,NULL,ED50,61,12,52.77,N,2,16,22.12,E,61.2147,2.2728,6787076.00,460933.67,31,34,10,U,9,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/10-U-10,1424,34/10-U-10,Den norske stats oljeselskap a.s,NULL,NULL,1989-05-17,1989-05-17,198-G,0.0,0.0,NORTH SEA,1989,1989,NULL,ED50,61,12,53.02,N,2,16,23.24,E,61.2147,2.2731,6787083.55,460950.47,31,34,10,U,10,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/10-U-11,1425,34/10-U-11,Den norske stats oljeselskap a.s,NULL,NULL,1989-05-17,1989-05-17,199-G,0.0,0.0,NORTH SEA,1989,1989,NULL,ED50,61,12,54.07,N,2,16,26.54,E,61.2150,2.2740,6787115.49,461000.07,31,34,10,U,11,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/10-U-12,6383,34/10-U-12,Statoil Petroleum AS,050,BUCENTAUR,2010-04-21,2010-04-22,506-G,181.0,134.0,NORTH SEA,2010,2010,GFS1015,ED50,61,4,14.49,N,2,11,32.08,E,61.0707,2.1922,6771090.96,456407.57,31,34,10,U,12,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-1,6113,34/11-U-1,StatoilHydro ASA,NULL,BUCENTAUR,2008-11-13,2008-11-16,473-G,192.0,134.0,NORTH SEA,2008,2008,NULL,ED50,61,2,27.22,N,2,20,21.8,E,61.0409,2.3394,6767682.90,464314.87,31,34,11,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-2,6114,34/11-U-2,StatoilHydro Petroleum AS,NULL,BUCENTAUR,2008-11-17,2008-11-19,474-G,186.0,133.0,NORTH SEA,2008,2008,NULL,ED50,61,2,26.98,N,2,20,21.65,E,61.0408,2.3393,6767675.49,464312.54,31,34,11,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-3,6274,34/11-U-3,StatoilHydro Petroleum AS,193,BUCENTAUR,2009-06-27,2009-06-27,484-G,0.0,135.0,NORTH SEA,2009,2009,NULL,ED50,61,2,26.01,N,2,20,18.77,E,61.0406,2.3385,6767645.92,464269.02,31,34,11,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-4,6275,34/11-U-4,StatoilHydro Petroleum AS,193,BUCENTAUR,2009-06-21,2009-06-21,485-G,0.0,134.0,NORTH SEA,2009,2009,NULL,ED50,61,2,25.55,N,2,20,22.91,E,61.0404,2.3397,6767631.06,464331.00,31,34,11,U,4,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-5,6276,34/11-U-5,StatoilHydro Petroleum AS,193,BUCENTAUR,2009-06-29,2009-06-29,486-G,0.0,134.6,NORTH SEA,2009,2009,NULL,ED50,61,2,25.49,N,2,20,23.31,E,61.0404,2.3398,6767629.14,464336.98,31,34,11,U,5,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-6,6277,34/11-U-6,StatoilHydro Petroleum AS,193,BUCENTAUR,2009-06-25,2009-06-25,487-G,0.0,134.0,NORTH SEA,2009,2009,NULL,ED50,61,2,24.76,N,2,20,20.26,E,61.0402,2.3390,6767607.02,464290.99,31,34,11,U,6,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-7,6278,34/11-U-7,StatoilHydro Petroleum AS,193,BUCENTAUR,2009-06-23,2009-06-23,488-G,0.0,133.0,NORTH SEA,2009,2009,NULL,ED50,61,2,25.1,N,2,20,24.19,E,61.0403,2.3401,6767616.94,464350.07,31,34,11,U,7,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-8,6279,34/11-U-8,StatoilHydro Petroleum AS,193,BUCENTAUR,2009-06-20,2009-06-20,489-G,0.0,133.0,NORTH SEA,2009,2009,NULL,ED50,61,2,22.97,N,2,20,24.23,E,61.0397,2.3401,6767551.03,464350.00,31,34,11,U,8,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-9,6280,34/11-U-9,StatoilHydro Petroleum AS,193,BUCENTAUR,2009-06-22,2009-06-22,490-G,0.0,134.0,NORTH SEA,2009,2009,NULL,ED50,61,2,24.02,N,2,20,20.48,E,61.0400,2.3390,6767584.09,464294.06,31,34,11,U,9,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-10,6281,34/11-U-10,StatoilHydro Petroleum AS,193,BUCENTAUR,2009-07-01,2009-07-01,491-G,0.0,134.0,NORTH SEA,2009,2009,NULL,ED50,61,2,28.59,N,2,20,17.58,E,61.0413,2.3382,6767725.93,464251.97,31,34,11,U,10,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-11,6271,34/11-U-11,StatoilHydro Petroleum AS,193,BORGLAND DOLPHIN,2009-12-17,2009-12-20,483-G,221.0,133.4,NORTH SEA,2009,2009,NULL,ED50,61,2,24.76,N,2,20,17.53,E,61.0402,2.3382,6767607.43,464250.03,31,34,11,U,11,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
34/11-U-12,6313,34/11-U-12,Statoil Petroleum AS,193,BORGLAND DOLPHIN,2009-12-21,2009-12-28,502-G,1250.0,133.4,NORTH SEA,2009,2009,3D inline 1150 and crossline 3292. 3D cube ST06M06,ED50,61,2,24.76,N,2,20,17.53,E,61.0402,2.3382,6767607.43,464250.03,31,34,11,U,12,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
35/1-U-1,6428,35/1-U-1,Statoil Petroleum AS,269,TRANSOCEAN LEADER,2010-08-24,2010-08-27,521-G,1458.0,409.0,NORTH SEA,2010,2010,NULL,ED50,61,51,56.35,N,3,3,19.9,E,61.8657,3.0555,6859379.67,502921.34,31,35,1,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
35/1-U-2,6477,35/1-U-2,Statoil Petroleum AS,269,TRANSOCEAN LEADER,2010-08-24,2010-09-12,527-G,434.0,409.0,NORTH SEA,2010,2010,NULL,ED50,61,51,56.35,N,3,3,19.9,E,61.8657,3.0555,6859379.67,502921.34,31,35,1,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
35/2-U-1,5537,35/2-U-1,Statoil Petroleum AS,318,BUCENTAUR,9999-12-31,9999-12-31,393-G,510.0,370.0,NORTH SEA,0,0,NH0692 311 og cross line 4339,ED50,61,52,34.71,N,3,24,51.01,E,61.8763,3.4142,6860634.93,521781.96,31,35,2,U,1,NULL,NULL,2013-04-26,2013-04-26,2013-05-08
35/2-U-2,5538,35/2-U-2,Statoil Petroleum AS,318,BUCENTAUR,9999-12-31,9999-12-31,394-G,510.0,370.0,NORTH SEA,0,0,NH0692 311 og cross line 4339,ED50,61,52,34.71,N,3,24,52.31,E,61.8763,3.4145,6860635.05,521800.95,31,35,2,U,2,NULL,NULL,2013-04-26,2013-04-26,2013-05-08
35/2-U-3,5539,35/2-U-3,Statoil Petroleum AS,318,BUCENTAUR,9999-12-31,9999-12-31,395-G,510.0,370.0,NORTH SEA,0,0,NH0692 311 og cross line 4339,ED50,61,52,34.06,N,3,24,52.37,E,61.8761,3.4145,6860614.94,521801.96,31,35,2,U,3,NULL,NULL,2013-04-26,2013-04-26,2013-05-08
35/2-U-4,5540,35/2-U-4,Statoil Petroleum AS,318,BUCENTAUR,9999-12-31,9999-12-31,396-G,510.0,370.0,NORTH SEA,0,0,NH0692 311 og cross line 4339,ED50,61,52,34.06,N,3,24,51.01,E,61.8761,3.4142,6860614.81,521782.09,31,35,2,U,4,NULL,NULL,2013-04-26,2013-04-26,2013-05-08
35/2-U-5,6922,35/2-U-5,Statoil Petroleum AS,318,SCARABEO 8,2012-05-19,2012-05-20,656-G,0.0,351.0,NORTH SEA,2012,2012,NULL,ED50,61,49,1.94,N,3,35,13.28,E,61.8172,3.5870,6854120.92,530931.94,31,35,2,U,5,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
35/2-U-6,6958,35/2-U-6,Statoil Petroleum AS,318,SCARABEO 8,2012-05-30,2012-06-12,666-G,864.0,351.0,NORTH SEA,2012,2012,NULL,ED50,61,49,0.7,N,3,35,13.3,E,61.8169,3.5870,6854082.55,530932.58,31,35,2,U,6,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
35/6-U-1,6064,35/6-U-1,StatoilHydro ASA,376,OCEAN VANGUARD,2009-02-10,2009-02-11,469-G1,0.0,344.0,NORTH SEA,2009,2009,30 m sør for 3d survey ST98M08. Inline 2286. X-line 3024,ED50,61,32,1.9,N,3,54,40.73,E,61.5339,3.9113,6822755.32,548461.13,31,35,6,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
35/9-U-1,5462,35/9-U-1,Statoil ASA (old),153,BUCENTAUR,2006-09-25,2006-09-26,388-G,413.0,363.3,NORTH SEA,2006,2006,NULL,ED50,61,20,27.28,N,3,57,31.54,E,61.3409,3.9588,6801299.17,551300.01,31,35,9,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
35/9-U-2,6005,35/9-U-2,Statoil ASA (old),153,TRANSOCEAN SEARCHER,2009-01-03,2009-01-07,463-G,924.0,360.3,NORTH SEA,2009,2009,NULL,ED50,61,23,18.66,N,3,58,54.62,E,61.3885,3.9818,6806620.14,552455.00,31,35,9,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
35/11-U-1,7050,35/11-U-1,Statoil Petroleum AS,090,BUCENTAUR,2012-01-30,2012-01-30,682-G,388.0,360.8,NORTH SEA,2012,2012,NULL,ED50,61,7,39.03,N,3,32,47.67,E,61.1275,3.5466,6777273.87,529444.64,31,35,11,U,1,NULL,NULL,2012-09-22,2012-09-22,2013-05-08
6206/2-U-1,1273,6206/2-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1988-05-20,1988-06-12,159-G,0.0,204.0,NORWEGIAN SEA,1988,1988,NULL,ED50,62,56,27.9,N,6,35,48.17,E,62.9411,6.5967,6981473.15,378036.94,32,6206,2,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
6206/2-U-2,1274,6206/2-U-2,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1988-05-20,1988-06-12,160-G,0.0,216.0,NORWEGIAN SEA,1988,1988,NULL,ED50,62,56,14.68,N,6,36,38,E,62.9374,6.6106,6981038.03,378723.94,32,6206,2,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
6206/2-U-3,1275,6206/2-U-3,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1988-05-20,1988-06-12,161-G,0.0,218.0,NORWEGIAN SEA,1988,1988,NULL,ED50,62,56,3.01,N,6,37,28.12,E,62.9342,6.6245,6980650.85,379416.99,32,6206,2,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
6206/2-U-8,1305,6206/2-U-8,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1988-05-20,1988-06-12,167-G,0.0,210.0,NORWEGIAN SEA,1988,1988,NULL,ED50,62,56,21.43,N,6,36,12.69,E,62.9393,6.6035,6981260.11,378375.01,32,6206,2,U,8,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
6302/6-U-1,5151,6302/6-U-1,Statoil ASA (old),NULL,EIRIK RAUDE,2005-06-01,2005-06-10,376-G,2122.0,1262.0,NORWEGIAN SEA,2005,2005,NULL,ED50,63,31,40.27,N,2,45,53.55,E,63.5279,2.7649,7044598.44,488304.61,31,6302,6,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
6305/4-U-1,4359,6305/4-U-1,Norsk Hydro Produksjon AS,NULL,NULL,9999-12-31,9999-12-31,357-G,0.0,1121.0,NORWEGIAN SEA,0,0,NH9651-102   NH9651-301,ED50,63,32,15.05,N,5,14,57.96,E,63.5375,5.2494,7047618.11,611827.90,31,6305,4,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
6305/4-U-2,4361,6305/4-U-2,Norsk Hydro Produksjon AS,NULL,NULL,9999-12-31,9999-12-31,358-G,0.0,1102.0,NORWEGIAN SEA,0,0,NH9956-102    NH9956-301,ED50,63,30,8.88,N,5,6,4.62,E,63.5025,5.1013,7043463.98,604593.07,31,6305,4,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
6305/4-U-3,4537,6305/4-U-3,Norsk Hydro Produksjon AS,NULL,SCARABEO 5,2002-03-16,2002-03-18,362-G,1751.0,1003.0,NORWEGIAN SEA,2002,2002,NULL,ED50,63,34,17,N,5,18,25.29,E,63.5714,5.3070,7051492.92,614553.99,31,6305,4,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
6305/5-U-1,4353,6305/5-U-1,Norsk Hydro Produksjon AS,NULL,NULL,9999-12-31,9999-12-31,353-G,0.0,489.0,NORWEGIAN SEA,0,0,NH9956-103    NH9956-202,ED50,63,43,0.8,N,5,34,36.92,E,63.7169,5.5769,7068207.97,627296.95,31,6305,5,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
6305/5-U-2,4354,6305/5-U-2,Norsk Hydro Produksjon AS,NULL,WEST NAVIGATOR,2006-06-16,2006-06-16,354-G,0.0,937.0,NORWEGIAN SEA,2006,2006,NH97544-103   3D OL00M1,ED50,63,34,3.07,N,5,20,58.55,E,63.5675,5.3496,7051138.90,616683.01,31,6305,5,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
