fldName,fldOwnerName,fldOwnerKind,fldOwnerFrom,fldOwnerTo,fldLicenseeFrom,fldLicenseeTo,cmpLongName,fldCompanyShare,fldSdfiShare,fldNpdidField,cmpNpdidCompany,fldLicenseeDateUpdated,dateSyncNPD
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2003-12-01,2004-07-05,OER Oil AS,2.50000,NULL,43751,2258813,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2003-03-22,2003-12-01,Gaz de France Norge AS,20.00000,NULL,43751,1628733,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2003-03-22,2003-12-01,Mobil Development Norway AS,20.00000,NULL,43751,474,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2003-03-22,2003-12-01,Norsk Hydro Produksjon AS,20.00000,NULL,43751,430,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2003-03-22,2003-12-01,Paladin Resources Norge AS,15.00000,NULL,43751,1577943,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2003-03-22,2003-12-01,Norske ConocoPhillips AS,15.00000,NULL,43751,2399056,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2003-03-22,2003-12-01,Petoro AS,7.50000,NULL,43751,1626839,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2003-03-22,2003-12-01,OER Oil AS,2.50000,NULL,43751,2258813,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-03-19,2003-03-22,Gaz de France Norge AS,20.00000,NULL,43751,1628733,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-03-19,2003-03-22,Mobil Development Norway AS,20.00000,NULL,43751,474,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-03-19,2003-03-22,Norsk Hydro Produksjon AS,20.00000,NULL,43751,430,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-03-19,2003-03-22,Paladin Resources Norge AS,15.00000,NULL,43751,1577943,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-03-19,2003-03-22,Norske Conoco A/S,15.00000,NULL,43751,221,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-03-19,2003-03-22,Petoro AS,7.50000,NULL,43751,1626839,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-03-19,2003-03-22,OER Oil AS,2.50000,NULL,43751,2258813,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-01-01,2002-03-19,Petoro AS,30.00000,NULL,43751,1626839,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-01-01,2002-03-19,Mobil Development Norway AS,20.00000,NULL,43751,474,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-01-01,2002-03-19,Norsk Hydro Produksjon AS,20.00000,NULL,43751,430,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-01-01,2002-03-19,Gaz de France Norge AS,20.00000,NULL,43751,1628733,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-01-01,2002-03-19,Paladin Resources Norge AS,7.50000,NULL,43751,1577943,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2002-01-01,2002-03-19,OER Oil AS,2.50000,NULL,43751,2258813,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-06-17,2002-01-01,Petoro AS,30.00000,NULL,43751,1626839,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-06-17,2002-01-01,Norsk Hydro Produksjon AS,22.50000,NULL,43751,430,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-06-17,2002-01-01,Mobil Development Norway AS,20.00000,NULL,43751,474,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-06-17,2002-01-01,Gaz de France Norge AS,20.00000,NULL,43751,1628733,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-06-17,2002-01-01,Paladin Resources Norge AS,7.50000,NULL,43751,1577943,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-06-06,2001-06-17,SDØE,30.00000,NULL,43751,1623450,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-06-06,2001-06-17,Norsk Hydro Produksjon AS,22.50000,NULL,43751,430,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-06-06,2001-06-17,Gaz de France Norge AS,20.00000,NULL,43751,1628733,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-06-06,2001-06-17,Mobil Development Norway AS,20.00000,NULL,43751,474,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-06-06,2001-06-17,Paladin Resources Norge AS,7.50000,NULL,43751,1577943,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-05-10,2001-06-06,SDØE,30.00000,NULL,43751,1623450,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-05-10,2001-06-06,Norsk Hydro Produksjon AS,22.50000,NULL,43751,430,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-05-10,2001-06-06,Den norske stats oljeselskap a.s,20.00000,0.00000,43751,749,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-05-10,2001-06-06,Mobil Development Norway AS,20.00000,NULL,43751,474,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-05-10,2001-06-06,Paladin Resources Norge AS,7.50000,NULL,43751,1577943,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-01-23,2001-05-10,Den norske stats oljeselskap a.s,50.00000,30.00000,43751,749,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-01-23,2001-05-10,Norsk Hydro Produksjon AS,22.50000,NULL,43751,430,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-01-23,2001-05-10,Mobil Development Norway AS,20.00000,NULL,43751,474,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,2001-01-23,2001-05-10,Paladin Resources Norge AS,7.50000,NULL,43751,1577943,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,1996-01-01,2001-01-23,Den norske stats oljeselskap a.s,50.00000,30.00000,43751,749,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,1996-01-01,2001-01-23,Norsk Hydro Produksjon AS,22.50000,NULL,43751,430,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,1996-01-01,2001-01-23,Mobil Development Norway AS,20.00000,NULL,43751,474,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,1996-01-01,2001-01-23,Petro-Canada Norge AS (old),7.50000,NULL,43751,628,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,1995-06-12,1996-01-01,Den norske stats oljeselskap a.s,50.00000,30.00000,43751,749,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,1995-06-12,1996-01-01,Norsk Hydro Produksjon AS,30.00000,NULL,43751,430,9999-12-31,2013-05-08
NJORD,NJORD UNIT,BUSINESS ARRANGEMENT AREA,1995-06-12,9999-12-31,1995-06-12,1996-01-01,Mobil Development Norway AS,20.00000,NULL,43751,474,9999-12-31,2013-05-08
NORDØST FRIGG,415,PRODUCTION LICENSE,2007-02-16,2009-02-16,2007-10-01,2009-02-16,StatoilHydro Petroleum AS,100.00000,NULL,43568,4511658,9999-12-31,2013-05-08
NORDØST FRIGG,415,PRODUCTION LICENSE,2007-02-16,2009-02-16,2007-02-16,2007-10-01,Norsk Hydro Petroleum AS,100.00000,NULL,43568,4524355,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1992-08-14,1995-12-31,Esso Exploration and Production Norway A/S,58.00000,NULL,43568,353,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1992-08-14,1995-12-31,Norsk Hydro Produksjon AS,13.80540,NULL,43568,430,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1992-08-14,1995-12-31,Elf Petroleum Norge AS,11.09640,NULL,43568,298,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1992-08-14,1995-12-31,Total Norge AS,8.69820,NULL,43568,848,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1992-08-14,1995-12-31,Den norske stats oljeselskap a.s,8.40000,NULL,43568,749,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1991-12-20,1992-08-14,Esso Exploration and Production Norway A/S,58.00000,NULL,43568,353,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1991-12-20,1992-08-14,Norsk Hydro Produksjon AS,13.80540,NULL,43568,430,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1991-12-20,1992-08-14,Elf Aquitaine Norge A/S,11.09640,NULL,43568,331,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1991-12-20,1992-08-14,Total Norge AS,8.69820,NULL,43568,848,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1991-12-20,1992-08-14,Den norske stats oljeselskap a.s,8.40000,NULL,43568,749,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1984-08-17,1991-12-20,Esso Exploration and Production Norway A/S,58.00000,NULL,43568,353,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1984-08-17,1991-12-20,Elf Aquitaine Norge A/S,17.39640,NULL,43568,331,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1984-08-17,1991-12-20,Norsk Hydro Produksjon AS,13.80540,NULL,43568,430,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1984-08-17,1991-12-20,Total Norge AS,8.69820,NULL,43568,848,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1984-08-17,1991-12-20,Den norske stats oljeselskap a.s,2.10000,NULL,43568,749,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1980-09-12,1984-08-17,Esso Exploration and Production Norway A/S,40.00000,NULL,43568,353,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1980-09-12,1984-08-17,Elf Aquitaine Norge A/S,24.85200,NULL,43568,331,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1980-09-12,1984-08-17,Norsk Hydro Produksjon AS,19.72200,NULL,43568,430,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1980-09-12,1984-08-17,Total Norge AS,12.42600,NULL,43568,848,9999-12-31,2013-05-08
NORDØST FRIGG,NORDØST FRIGG UNIT,BUSINESS ARRANGEMENT AREA,1980-09-12,1995-12-31,1980-09-12,1984-08-17,Den norske stats oljeselskap a.s,3.00000,NULL,43568,749,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2009-11-01,9999-12-31,Petoro AS,54.00000,NULL,43778,1626839,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2009-11-01,9999-12-31,Statoil Petroleum AS,39.10000,NULL,43778,17237817,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2009-11-01,9999-12-31,Eni Norge AS,6.90000,NULL,43778,2388594,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2009-01-01,2009-11-01,Petoro AS,54.00000,NULL,43778,1626839,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2009-01-01,2009-11-01,StatoilHydro Petroleum AS,39.10000,NULL,43778,4511658,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2009-01-01,2009-11-01,Eni Norge AS,6.90000,NULL,43778,2388594,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2008-01-01,2009-01-01,Petoro AS,54.00000,NULL,43778,1626839,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2008-01-01,2009-01-01,StatoilHydro ASA,39.10000,NULL,43778,4511854,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2008-01-01,2009-01-01,Eni Norge AS,6.90000,NULL,43778,2388594,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2007-10-01,2008-01-01,Petoro AS,54.00000,NULL,43778,1626839,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2007-10-01,2008-01-01,StatoilHydro ASA,31.00000,NULL,43778,4511854,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2007-10-01,2008-01-01,StatoilHydro Petroleum AS,8.10000,NULL,43778,4511658,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2007-10-01,2008-01-01,Eni Norge AS,6.90000,NULL,43778,2388594,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2007-01-01,2007-10-01,Petoro AS,54.00000,NULL,43778,1626839,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2007-01-01,2007-10-01,Statoil ASA (old),31.00000,NULL,43778,1622484,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2007-01-01,2007-10-01,Norsk Hydro Petroleum AS,8.10000,NULL,43778,4524355,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2007-01-01,2007-10-01,Eni Norge AS,6.90000,NULL,43778,2388594,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2005-01-01,2007-01-01,Petoro AS,54.00000,NULL,43778,1626839,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2005-01-01,2007-01-01,Statoil ASA (old),31.00000,NULL,43778,1622484,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2005-01-01,2007-01-01,Norsk Hydro Produksjon AS,8.10000,NULL,43778,430,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2005-01-01,2007-01-01,Eni Norge AS,6.90000,NULL,43778,2388594,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2003-12-31,2005-01-01,Petoro AS,54.00000,NULL,43778,1626839,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2003-12-31,2005-01-01,Statoil ASA (old),25.00000,NULL,43778,1622484,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2003-12-31,2005-01-01,Norsk Hydro Produksjon AS,8.10000,NULL,43778,430,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2003-12-31,2005-01-01,Eni Norge AS,6.90000,NULL,43778,2388594,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2003-12-31,2005-01-01,Enterprise Oil Norge AS,6.00000,NULL,43778,1853786,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-12-31,2003-12-31,Petoro AS,54.00000,NULL,43778,1626839,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-12-31,2003-12-31,Statoil ASA (old),25.00000,NULL,43778,1622484,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-12-31,2003-12-31,Norsk Hydro Produksjon AS,8.10000,NULL,43778,430,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-12-31,2003-12-31,Norsk Agip  AS,6.90000,NULL,43778,45,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-12-31,2003-12-31,Enterprise Oil Norge AS,6.00000,NULL,43778,1853786,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-06-17,2001-12-31,Petoro AS,54.00000,NULL,43778,1626839,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-06-17,2001-12-31,Statoil ASA (old),25.00000,NULL,43778,1622484,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-06-17,2001-12-31,Norsk Hydro Produksjon AS,8.10000,NULL,43778,430,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-06-17,2001-12-31,Norsk Agip  AS,6.90000,NULL,43778,45,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-06-17,2001-12-31,Enterprise Oil Norwegian AS,6.00000,NULL,43778,342,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-06-01,2001-06-17,SDØE,54.00000,NULL,43778,1623450,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-06-01,2001-06-17,Statoil ASA (old),25.00000,NULL,43778,1622484,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-06-01,2001-06-17,Norsk Hydro Produksjon AS,8.10000,NULL,43778,430,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-06-01,2001-06-17,Norsk Agip  AS,6.90000,NULL,43778,45,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-06-01,2001-06-17,Enterprise Oil Norwegian AS,6.00000,NULL,43778,342,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-05-10,2001-06-01,SDØE,55.00000,NULL,43778,1623450,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-05-10,2001-06-01,Statoil ASA (old),24.00000,NULL,43778,1622484,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-05-10,2001-06-01,Norsk Hydro Produksjon AS,8.10000,NULL,43778,430,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-05-10,2001-06-01,Norsk Agip  AS,6.90000,NULL,43778,45,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,2001-05-10,2001-06-01,Enterprise Oil Norwegian AS,6.00000,NULL,43778,342,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1999-12-11,2001-05-10,Den norske stats oljeselskap a.s,79.00000,55.00000,43778,749,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1999-12-11,2001-05-10,Norsk Hydro Produksjon AS,8.10000,NULL,43778,430,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1999-12-11,2001-05-10,Norsk Agip  AS,6.90000,NULL,43778,45,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1999-12-11,2001-05-10,Enterprise Oil Norwegian AS,6.00000,NULL,43778,342,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1996-07-23,1999-12-11,Den norske stats oljeselskap a.s,70.00000,55.00000,43778,749,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1996-07-23,1999-12-11,Saga Petroleum ASA,9.00000,NULL,43778,716,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1996-07-23,1999-12-11,Norsk Hydro Produksjon AS,8.10000,NULL,43778,430,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1996-07-23,1999-12-11,Norsk Agip  AS,6.90000,NULL,43778,45,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1996-07-23,1999-12-11,Enterprise Oil Norwegian AS,6.00000,NULL,43778,342,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1995-03-09,1996-07-23,Den norske stats oljeselskap a.s,70.00000,55.00000,43778,749,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1995-03-09,1996-07-23,Saga Petroleum ASA,9.00000,NULL,43778,716,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1995-03-09,1996-07-23,Norsk Hydro Produksjon AS,9.00000,NULL,43778,430,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1995-03-09,1996-07-23,Enterprise Oil Norwegian AS,6.00000,NULL,43778,342,9999-12-31,2013-05-08
NORNE,NORNE INSIDE,BUSINESS ARRANGEMENT AREA,1995-03-09,9999-12-31,1995-03-09,1996-07-23,Norsk Agip  AS,6.00000,NULL,43778,45,9999-12-31,2013-05-08
ODIN,415,PRODUCTION LICENSE,2007-02-16,2009-02-16,2007-10-01,2009-02-16,StatoilHydro Petroleum AS,100.00000,NULL,43610,4511658,9999-12-31,2013-05-08
ODIN,415,PRODUCTION LICENSE,2007-02-16,2009-02-16,2007-02-16,2007-10-01,Norsk Hydro Petroleum AS,100.00000,NULL,43610,4524355,9999-12-31,2013-05-08
ODIN,030,PRODUCTION LICENSE,1980-07-18,1995-12-31,1980-07-18,1995-12-31,Esso Exploration and Production Norway A/S,100.00000,NULL,43610,353,9999-12-31,2013-05-08
