logFileName,wlbWellboreName,logFileId,wlbNpdidWellbore
HQLD_E_2C1__134-1__33-5-1__FDC-CNL-GR__COMPOSITED__1.LAS,33/5-1,8578,103
HQLD_E_2C1__135-1__33-5-1__BGT__COMPOSITED__1.LAS,33/5-1,8579,103
HQLD_E_RAW_2C1__525-1__33-5-1__ISF-BHC-GR-1__1.LAS,33/5-1,9828,103
HQLD_E_RAW_2C1__526-1__33-5-1__ISF-BHC-GR-2__1.LAS,33/5-1,9829,103
HQLD_E_RAW_2C1__527-1__33-5-1__ISF-BHC-GR-2_R__1.LAS,33/5-1,9830,103
HQLD_E_RAW_2C1__528-1__33-5-1__ISF-BHC-GR-3__1.LAS,33/5-1,9831,103
HQLD_E_RAW_2C1__529-1__33-5-1__ISF-BHC-GR-3_R__1.LAS,33/5-1,9832,103
HQLD_E_RAW_2C1__530-1__33-5-1__ISF-BHC-GR-4__1.LAS,33/5-1,9834,103
HQLD_E_RAW_2C1__531-1__33-5-1__ISF-BHC-GR-5__1.LAS,33/5-1,9835,103
HQLD_E_RAW_2C1__532-1__33-5-1__ISF-BHC-GR-5_R__1.LAS,33/5-1,9836,103
HQLD_E_RAW_2C1__533-1__33-5-1__ISF-BHC-GR-6__1.LAS,33/5-1,9837,103
HQLD_E_RAW_2C1__534-1__33-5-1__ISF-BHC-GR-7__1.LAS,33/5-1,9838,103
HQLD_E_RAW_2C1__535-1__33-5-1__ISF-BHC-GR-7_R__1.LAS,33/5-1,9839,103
HQLD_E_RAW_2C1__536-1__33-5-1__DLL-MSFL-GR-4__1.LAS,33/5-1,9840,103
HQLD_E_RAW_2C1__537-1__33-5-1__FDC-GR-2__1.LAS,33/5-1,9841,103
HQLD_E_RAW_2C1__538-1__33-5-1__FDC-GR-3__1.LAS,33/5-1,9842,103
HQLD_E_RAW_2C1__539-1__33-5-1__FDC-CNL-GR-4__1.LAS,33/5-1,9843,103
HQLD_E_RAW_2C1__540-1__33-5-1__FDC-GR-5__1.LAS,33/5-1,9845,103
HQLD_E_RAW_2C1__541-1__33-5-1__FDC-CNL-GR-6__1.LAS,33/5-1,9846,103
HQLD_E_RAW_2C1__542-1__33-5-1__FDC-CNL-GR-7__1.LAS,33/5-1,9847,103
HQLD_E_RAW_2C1__543-1__33-5-1__BGT-2__1.LAS,33/5-1,9848,103
HQLD_HYB_PUB_2C1__211-1__33-5-1__COMPOSITE__1.LAS,33/5-1,12947,103
HQLD_E_2C1__137-1__33-9-10__ISF-BHC-GR__COMPOSITED__1.LAS,33/9-10,8580,415
HQLD_E_2C1__138-1__33-9-10__DLL-MSFL-GR__COMPOSITED__1.LAS,33/9-10,8581,415
HQLD_E_2C1__139-1__33-9-10__FDC-CNL-GR__COMPOSITED__1.LAS,33/9-10,8582,415
HQLD_E_RAW_2C1__225-1__33-9-10__ISF-BHC-GR-1__1.LAS,33/9-10,9517,415
HQLD_E_RAW_2C1__226-1__33-9-10__ISF-BHC-GR-1_R__1.LAS,33/9-10,9518,415
HQLD_E_RAW_2C1__227-1__33-9-10__ISF-BHC-GR-2__1.LAS,33/9-10,9519,415
HQLD_E_RAW_2C1__228-1__33-9-10__ISF-BHC-3__1.LAS,33/9-10,9520,415
HQLD_E_RAW_2C1__229-1__33-9-10__ISF-BHC-GR-4__1.LAS,33/9-10,9521,415
HQLD_E_RAW_2C1__230-1__33-9-10__DLL-MSFL-GR-3__1.LAS,33/9-10,9523,415
HQLD_E_RAW_2C1__231-1__33-9-10__DLL-MSFL-GR-4__1.LAS,33/9-10,9524,415
HQLD_E_RAW_2C1__232-1__33-9-10__FDC-CNL-GR-3__1.LAS,33/9-10,9525,415
HQLD_E_RAW_2C1__233-1__33-9-10__FDC-CNL-GR-4__1.LAS,33/9-10,9526,415
HQLD_HYB_PUB_2C1__453-1__33-9-10__COMPOSITE__1.LAS,33/9-10,13075,415
HQLD_E_2C1__141-1__33-9-11__ISF-BHC-GR__COMPOSITED__1.LAS,33/9-11,8584,416
HQLD_E_2C1__142-1__33-9-11__DLL-MSFL-GR__COMPOSITED__1.LAS,33/9-11,8585,416
HQLD_E_2C1__143-1__33-9-11__FDC-CNL-GR__COMPOSITED__1.LAS,33/9-11,8586,416
HQLD_E_2C1__144-1__33-9-11__4CAL__COMPOSITED__1.LAS,33/9-11,8587,416
HQLD_E_RAW_2C1__545-1__33-9-11__ISF-BHC-GR-1__1.LAS,33/9-11,9849,416
HQLD_E_RAW_2C1__546-1__33-9-11__ISF-BHC-GR-2__1.LAS,33/9-11,9850,416
HQLD_E_RAW_2C1__547-1__33-9-11__ISF-BHC-GR-3__1.LAS,33/9-11,9851,416
HQLD_E_RAW_2C1__548-1__33-9-11__ISF-BHC-GR-4__1.LAS,33/9-11,9852,416
HQLD_E_RAW_2C1__549-1__33-9-11__DLL-MSFL-GR-3__1.LAS,33/9-11,9853,416
HQLD_E_RAW_2C1__550-1__33-9-11__DLL-MSFL-GR-4__1.LAS,33/9-11,9855,416
HQLD_E_RAW_2C1__551-1__33-9-11__FDC-CNL-GR-3__1.LAS,33/9-11,9856,416
HQLD_E_RAW_2C1__552-1__33-9-11__FDC-CNL-GR-4__1.LAS,33/9-11,9857,416
HQLD_E_RAW_2C1__553-1__33-9-11__4CAL-2__1.LAS,33/9-11,9858,416
HQLD_HYB_PUB_2C1__213-1__33-9-11__COMPOSITE__1.LAS,33/9-11,12948,416
HQLD_E_2C1__146-1__33-9-6__ISF-BHC-GR__COMPOSITED__1.LAS,33/9-6,8588,411
HQLD_E_2C1__147-1__33-9-6__DLL-MSFL-GR__COMPOSITED__1.LAS,33/9-6,8589,411
HQLD_E_2C1__148-1__33-9-6__FDC-CNL-GR__COMPOSITED__1.LAS,33/9-6,8590,411
HQLD_E_RAW_2C1__555-1__33-9-6__ISF-BHC-GR-1__1.LAS,33/9-6,9859,411
HQLD_E_RAW_2C1__556-1__33-9-6__ISF-BHC-GR-1_R__1.LAS,33/9-6,9860,411
HQLD_E_RAW_2C1__557-1__33-9-6__ISF-BHC-GR-2__1.LAS,33/9-6,9861,411
HQLD_E_RAW_2C1__558-1__33-9-6__ISF-BHC-GR-3__1.LAS,33/9-6,9862,411
HQLD_E_RAW_2C1__559-1__33-9-6__DLL-MSFL-GR-3__1.LAS,33/9-6,9863,411
HQLD_E_RAW_2C1__560-1__33-9-6__FDC-CNL-GR-3__1.LAS,33/9-6,9865,411
HQLD_HYB_PUB_2C1__215-1__33-9-6__COMPOSITE__1.LAS,33/9-6,12949,411
HQLD_E_2C1__150-1__33-9-8__ISF-BHC-GR__COMPOSITED__1.LAS,33/9-8,8592,413
HQLD_E_2C1__151-1__33-9-8__DLL-MSFL-GR__COMPOSITED__1.LAS,33/9-8,8593,413
HQLD_E_2C1__152-1__33-9-8__FDC-CNL-GR__COMPOSITED__1.LAS,33/9-8,8594,413
HQLD_E_RAW_2C1__562-1__33-9-8__ISF-BHC-GR-1__1.LAS,33/9-8,9866,413
HQLD_E_RAW_2C1__563-1__33-9-8__ISF-BHC-GR-1_R__1.LAS,33/9-8,9867,413
HQLD_E_RAW_2C1__564-1__33-9-8__ISF-BHC-GR-2__1.LAS,33/9-8,9868,413
HQLD_E_RAW_2C1__565-1__33-9-8__ISF-BHC-GR-3__1.LAS,33/9-8,9869,413
HQLD_E_RAW_2C1__566-1__33-9-8__ISF-BHC-GR-4__1.LAS,33/9-8,9870,413
HQLD_E_RAW_2C1__567-1__33-9-8__ISF-BHC-GR-5__1.LAS,33/9-8,9871,413
HQLD_E_RAW_2C1__568-1__33-9-8__DLL-MSFL-GR-4-5__1.LAS,33/9-8,9872,413
HQLD_E_RAW_2C1__569-1__33-9-8__DLL-MSFL-GR-4A__1.LAS,33/9-8,9873,413
HQLD_E_RAW_2C1__570-1__33-9-8__FDC-CNL-GR-2-3__1.LAS,33/9-8,9875,413
HQLD_E_RAW_2C1__571-1__33-9-8__FDC-CNL-GR-4__1.LAS,33/9-8,9876,413
HQLD_E_RAW_2C1__572-1__33-9-8__FDC-CNL-GR-5__1.LAS,33/9-8,9877,413
HQLD_HYB_PUB_2C1__217-1__33-9-8__COMPOSITE__1.LAS,33/9-8,12950,413
HQLD_E_2C1__154-1__34-10-1__ISF-BHC-GR__COMPOSITED__1.LAS,34/10-1,8595,424
HQLD_E_2C1__155-1__34-10-1__LSS-GR__COMPOSITED__1.LAS,34/10-1,8596,424
HQLD_E_2C1__156-1__34-10-1__DLL-MSFL-GR__COMPOSITED__1.LAS,34/10-1,8597,424
HQLD_E_2C1__157-1__34-10-1__MLL-ML__COMPOSITED__1.LAS,34/10-1,8598,424
HQLD_E_2C1__158-1__34-10-1__FDC-CNL-GR__COMPOSITED__1.LAS,34/10-1,8599,424
HQLD_E_2C1__159-1__34-10-1__NGT__COMPOSITED__1.LAS,34/10-1,8600,424
HQLD_E_RAW_2C1__235-1__34-10-1__ISF-BHC-GR-1__1.LAS,34/10-1,9527,424
HQLD_E_RAW_2C1__236-1__34-10-1__ISF-BHC-GR-1_R__1.LAS,34/10-1,9528,424
HQLD_E_RAW_2C1__237-1__34-10-1__ISF-BHC-GR-2__1.LAS,34/10-1,9529,424
HQLD_E_RAW_2C1__238-1__34-10-1__ISF-BHC-GR-2A__1.LAS,34/10-1,9530,424
HQLD_E_RAW_2C1__239-1__34-10-1__ISF-BHC-GR-3__1.LAS,34/10-1,9531,424
HQLD_E_RAW_2C1__240-1__34-10-1__ISF-BHC-GR-3A__1.LAS,34/10-1,9533,424
HQLD_E_RAW_2C1__241-1__34-10-1__ISF-BHC-GR-4__1.LAS,34/10-1,9534,424
HQLD_E_RAW_2C1__242-1__34-10-1__ISF-BHC-GR-5__1.LAS,34/10-1,9535,424
HQLD_E_RAW_2C1__243-1__34-10-1__LSS-GR-4__1.LAS,34/10-1,9536,424
HQLD_E_RAW_2C1__244-1__34-10-1__LSS-GR-4_R__1.LAS,34/10-1,9537,424
HQLD_E_RAW_2C1__245-1__34-10-1__DLL-MSFL-GR-4__1.LAS,34/10-1,9538,424
HQLD_E_RAW_2C1__246-1__34-10-1__MLL-ML-5__1.LAS,34/10-1,9539,424
HQLD_E_RAW_2C1__247-1__34-10-1__MLL-ML-5_R1__1.LAS,34/10-1,9540,424
HQLD_E_RAW_2C1__248-1__34-10-1__MLL-ML-5_R2__1.LAS,34/10-1,9541,424
HQLD_E_RAW_2C1__249-1__34-10-1__FDC-GR-2__1.LAS,34/10-1,9542,424
HQLD_E_RAW_2C1__250-1__34-10-1__FDC-CNL-GR-3__1.LAS,34/10-1,9544,424
HQLD_E_RAW_2C1__251-1__34-10-1__FDC-CNL-GR-4__1.LAS,34/10-1,9545,424
HQLD_E_RAW_2C1__252-1__34-10-1__FDC-CNL-GR-5__1.LAS,34/10-1,9546,424
HQLD_E_RAW_2C1__253-1__34-10-1__NGT-4-5__1.LAS,34/10-1,9547,424
HQLD_E_RAW_2C1__254-1__34-10-1__NGT-4-5_R3__1.LAS,34/10-1,9548,424
HQLD_HYB_PUB_2C1__455-1__34-10-1__COMPOSITE__1.LAS,34/10-1,13076,424
HQLD_E_2C1__161-1__34-10-10_R__ISF-BHC-GR__COMPOSITED__1.LAS,34/10-10 R,8602,859
HQLD_E_RAW_2C1__574-1__34-10-10_R__ISF-BHC-GR-1__1.LAS,34/10-10 R,9878,859
HQLD_E_RAW_2C1__575-1__34-10-10_R__ISF-BHC-GR-1_R__1.LAS,34/10-10 R,9879,859
HQLD_HYB_PUB_2C1__219-1__34-10-10_R__COMPOSITE__1.LAS,34/10-10 R,12951,859
HQLD_E_2C1__163-1__34-10-2__ISF-BHC-GR__COMPOSITED__1.LAS,34/10-2,8603,425
HQLD_E_2C1__164-1__34-10-2__DLL-MSFL__COMPOSITED__1.LAS,34/10-2,8604,425
HQLD_E_2C1__165-1__34-10-2__FDC-CNL-GR__COMPOSITED__1.LAS,34/10-2,8605,425
HQLD_E_2C1__166-1__34-10-2__NGT__COMPOSITED__1.LAS,34/10-2,8606,425
HQLD_E_RAW_2C1__256-1__34-10-2__ISF-BHC-GR-1__1.LAS,34/10-2,9549,425
HQLD_E_RAW_2C1__257-1__34-10-2__ISF-BHC-GR-1_R__1.LAS,34/10-2,9550,425
HQLD_E_RAW_2C1__258-1__34-10-2__ISF-BHC-GR-2__1.LAS,34/10-2,9551,425
HQLD_E_RAW_2C1__259-1__34-10-2__ISF-BHC-GR-3__1.LAS,34/10-2,9552,425
HQLD_E_RAW_2C1__260-1__34-10-2__ISF-BHC-GR-4__1.LAS,34/10-2,9553,425
HQLD_E_RAW_2C1__261-1__34-10-2__ISF-BHC-GR-5__1.LAS,34/10-2,9554,425
HQLD_E_RAW_2C1__262-1__34-10-2__DLL-MSFL-5__1.LAS,34/10-2,9555,425
HQLD_E_RAW_2C1__263-1__34-10-2__DLL-MSFL-5_R__1.LAS,34/10-2,9556,425
HQLD_E_RAW_2C1__264-1__34-10-2__FDC-CNL-GR-2__1.LAS,34/10-2,9557,425
HQLD_E_RAW_2C1__265-1__34-10-2__FDC-CNL-GR-3__1.LAS,34/10-2,9558,425
HQLD_E_RAW_2C1__266-1__34-10-2__FDC-CNL-GR-4__1.LAS,34/10-2,9559,425
HQLD_E_RAW_2C1__267-1__34-10-2__FDC-CNL-GR-5__1.LAS,34/10-2,9560,425
HQLD_E_RAW_2C1__268-1__34-10-2__NGT-5__1.LAS,34/10-2,9561,425
HQLD_HYB_PUB_2C1__457-1__34-10-2__COMPOSITE__1.LAS,34/10-2,13077,425
HQLD_E_2C1__168-1__34-10-3__ISF-BHC-GR__COMPOSITED__1.LAS,34/10-3,8607,426
HQLD_E_2C1__169-1__34-10-3__DLL-MSFL-GR__COMPOSITED__1.LAS,34/10-3,8608,426
HQLD_E_2C1__170-1__34-10-3__FDC-CNL-GR__COMPOSITED__1.LAS,34/10-3,8609,426
HQLD_E_RAW_2C1__270-1__34-10-3__ISF-BHC-GR-1__1.LAS,34/10-3,9563,426
HQLD_E_RAW_2C1__271-1__34-10-3__ISF-BHC-GR-2__1.LAS,34/10-3,9564,426
HQLD_E_RAW_2C1__272-1__34-10-3__ISF-BHC-GR-3__1.LAS,34/10-3,9565,426
HQLD_E_RAW_2C1__273-1__34-10-3__ISF-BHC-GR-4__1.LAS,34/10-3,9566,426
HQLD_E_RAW_2C1__274-1__34-10-3__ISF-BHC-GR-5__1.LAS,34/10-3,9567,426
HQLD_E_RAW_2C1__275-1__34-10-3__ISF-BHC-GR-6__1.LAS,34/10-3,9568,426
HQLD_E_RAW_2C1__276-1__34-10-3__BHC-GR-6__1.LAS,34/10-3,9569,426
HQLD_E_RAW_2C1__277-1__34-10-3__DLL-MSFL-GR-4__1.LAS,34/10-3,9570,426
HQLD_E_RAW_2C1__278-1__34-10-3__FDC-GR-2__1.LAS,34/10-3,9571,426
HQLD_E_RAW_2C1__279-1__34-10-3__FDC-GR-3__1.LAS,34/10-3,9572,426
HQLD_E_RAW_2C1__280-1__34-10-3__FDC-CNL-GR-4__1.LAS,34/10-3,9574,426
HQLD_E_RAW_2C1__281-1__34-10-3__FDC-CNL-GR-5__1.LAS,34/10-3,9575,426
HQLD_E_RAW_2C1__282-1__34-10-3__FDC-CNL-GR-6__1.LAS,34/10-3,9576,426
HQLD_HYB_PUB_2C1__459-1__34-10-3__COMPOSITE__1.LAS,34/10-3,13078,426
HQLD_E_2C1__172-1__34-10-4__ISF-BHC-GR__COMPOSITED__1.LAS,34/10-4,8610,427
HQLD_E_2C1__173-1__34-10-4__DLL-MSFL-GR__COMPOSITED__1.LAS,34/10-4,8611,427
HQLD_E_2C1__174-1__34-10-4__FDC-CNL-GR__COMPOSITED__1.LAS,34/10-4,8612,427
HQLD_E_RAW_2C1__284-1__34-10-4__ISF-BHC-GR-1__1.LAS,34/10-4,9577,427
HQLD_E_RAW_2C1__285-1__34-10-4__ISF-BHC-GR-1_R__1.LAS,34/10-4,9578,427
HQLD_E_RAW_2C1__286-1__34-10-4__ISF-BHC-GR-2__1.LAS,34/10-4,9579,427
HQLD_E_RAW_2C1__287-1__34-10-4__ISF-BHC-GR-2_R__1.LAS,34/10-4,9580,427
HQLD_E_RAW_2C1__288-1__34-10-4__ISF-BHC-GR-3__1.LAS,34/10-4,9581,427
HQLD_E_RAW_2C1__289-1__34-10-4__ISF-BHC-GR-3_R__1.LAS,34/10-4,9582,427
HQLD_E_RAW_2C1__290-1__34-10-4__ISF-BHC-GR-4__1.LAS,34/10-4,9584,427
HQLD_E_RAW_2C1__291-1__34-10-4__ISF-BHC-GR-5__1.LAS,34/10-4,9585,427
HQLD_E_RAW_2C1__292-1__34-10-4__DLL-MSFL-GR-4__1.LAS,34/10-4,9586,427
HQLD_E_RAW_2C1__293-1__34-10-4__FDC-GR-2__1.LAS,34/10-4,9587,427
HQLD_E_RAW_2C1__294-1__34-10-4__FDC-GR-3__1.LAS,34/10-4,9588,427
HQLD_E_RAW_2C1__295-1__34-10-4__FDC-GR-3_R__1.LAS,34/10-4,9589,427
HQLD_E_RAW_2C1__296-1__34-10-4__FDC-CNL-GR-4__1.LAS,34/10-4,9590,427
HQLD_E_RAW_2C1__297-1__34-10-4__FDC-CNL-GR-5__1.LAS,34/10-4,9591,427
HQLD_HYB_PUB_2C1__461-1__34-10-4__COMPOSITE__1.LAS,34/10-4,13080,427
HQLD_E_2C1__176-1__34-10-5__ISF-BHC-GR__COMPOSITED__1.LAS,34/10-5,8613,428
HQLD_E_2C1__177-1__34-10-5__DLL-MSFL-GR__COMPOSITED__1.LAS,34/10-5,8614,428
HQLD_E_2C1__178-1__34-10-5__FDC-CNL-GR__COMPOSITED__1.LAS,34/10-5,8615,428
HQLD_E_RAW_2C1__299-1__34-10-5__ISF-BHC-GR-1__1.LAS,34/10-5,9592,428
HQLD_E_RAW_2C1__300-1__34-10-5__ISF-BHC-GR-2__1.LAS,34/10-5,9595,428
HQLD_E_RAW_2C1__301-1__34-10-5__ISF-BHC-GR-2_R__1.LAS,34/10-5,9596,428
HQLD_E_RAW_2C1__302-1__34-10-5__ISF-BHC-GR-3__1.LAS,34/10-5,9597,428
HQLD_E_RAW_2C1__303-1__34-10-5__ISF-BHC-GR-3_R__1.LAS,34/10-5,9598,428
HQLD_E_RAW_2C1__304-1__34-10-5__ISF-BHC-GR-4__1.LAS,34/10-5,9599,428
HQLD_E_RAW_2C1__305-1__34-10-5__ISF-BHC-GR-4_R__1.LAS,34/10-5,9600,428
HQLD_E_RAW_2C1__306-1__34-10-5__ISF-BHC-GR-5__1.LAS,34/10-5,9601,428
HQLD_E_RAW_2C1__307-1__34-10-5__ISF-BHC-GR-5_R__1.LAS,34/10-5,9602,428
HQLD_E_RAW_2C1__308-1__34-10-5__ISF-BHC-GR-6__1.LAS,34/10-5,9603,428
HQLD_E_RAW_2C1__309-1__34-10-5__ISF-BHC-GR-6_R__1.LAS,34/10-5,9604,428
HQLD_E_RAW_2C1__310-1__34-10-5__ISF-BHC-GR-7__1.LAS,34/10-5,9606,428
HQLD_E_RAW_2C1__311-1__34-10-5__ISF-BHC-GR-7_R__1.LAS,34/10-5,9607,428
HQLD_E_RAW_2C1__312-1__34-10-5__DLL-MSFL-GR-5__1.LAS,34/10-5,9608,428
HQLD_E_RAW_2C1__313-1__34-10-5__DLL-MSFL-GR-5_R__1.LAS,34/10-5,9609,428
HQLD_E_RAW_2C1__314-1__34-10-5__FDC-GR-2__1.LAS,34/10-5,9610,428
HQLD_E_RAW_2C1__315-1__34-10-5__FDC-GR-2_R__1.LAS,34/10-5,9611,428
HQLD_E_RAW_2C1__316-1__34-10-5__FDC-GR-3-4__1.LAS,34/10-5,9612,428
HQLD_E_RAW_2C1__317-1__34-10-5__FDC-GR-3-4_R__1.LAS,34/10-5,9613,428
HQLD_E_RAW_2C1__318-1__34-10-5__FDC-CNL-GR-5__1.LAS,34/10-5,9614,428
HQLD_E_RAW_2C1__319-1__34-10-5__FDC-CNL-GR-5_R__1.LAS,34/10-5,9615,428
HQLD_E_RAW_2C1__320-1__34-10-5__FDC-CNL-GR-6__1.LAS,34/10-5,9617,428
HQLD_E_RAW_2C1__321-1__34-10-5__FDC-CNL-GR-6_R__1.LAS,34/10-5,9618,428
HQLD_E_RAW_2C1__322-1__34-10-5__FDC-CNL-GR-7__1.LAS,34/10-5,9619,428
HQLD_E_RAW_2C1__323-1__34-10-5__FDC-CNL-GR-7_R__1.LAS,34/10-5,9620,428
HQLD_HYB_PUB_2C1__463-1__34-10-5__COMPOSITE__1.LAS,34/10-5,13081,428
HQLD_E_2C1__18-1__34-10-30__ISF-LSS-MSFL-GR__COMPOSIT__1.LAS,34/10-30,8616,877
HQLD_E_2C1__19-1__34-10-30__DLL-MSFL-GR__COMPOSITED__1.LAS,34/10-30,8623,877
HQLD_E_2C1__20-1__34-10-30__LDT-CNL-NGT__COMPOSITED__1.LAS,34/10-30,8633,877
HQLD_E_2C1__21-1__34-10-30__MWD-RES-GR__COMPOSITED__1.LAS,34/10-30,8639,877
HQLD_E_RAW_2C1__100-1__34-10-30__ISF-LSS-MSFL-GR-5A_R__1.LAS,34/10-30,8917,877
HQLD_E_RAW_2C1__101-1__34-10-30__DLL-MSFL-GR-4__1.LAS,34/10-30,8928,877
HQLD_E_RAW_2C1__102-1__34-10-30__DLL-MSFL-GR-4_R__1.LAS,34/10-30,8938,877
HQLD_E_RAW_2C1__103-1__34-10-30__DLL-MSFL-GR-5__1.LAS,34/10-30,8949,877
HQLD_E_RAW_2C1__104-1__34-10-30__DLL-MSFL-GR-5_R__1.LAS,34/10-30,8959,877
HQLD_E_RAW_2C1__105-1__34-10-30__LDT-CNL-GR-1-2__1.LAS,34/10-30,8970,877
HQLD_E_RAW_2C1__106-1__34-10-30__LDT-CNL-GR-1-2_R__1.LAS,34/10-30,8981,877
HQLD_E_RAW_2C1__107-1__34-10-30__LDT-CNL-GR-3__1.LAS,34/10-30,8991,877
HQLD_E_RAW_2C1__108-1__34-10-30__LDT-CNL-NGT-4__1.LAS,34/10-30,9001,877
HQLD_E_RAW_2C1__109-1__34-10-30__LDT-CNL-NGT-4_R__1.LAS,34/10-30,9012,877
HQLD_E_RAW_2C1__110-1__34-10-30__LDT-CNL-GR-5__1.LAS,34/10-30,9023,877
HQLD_E_RAW_2C1__111-1__34-10-30__LDT-CNL-GR-5_R__1.LAS,34/10-30,9033,877
HQLD_E_RAW_2C1__112-1__34-10-30__MWD-RES-GR-1-4__1.LAS,34/10-30,9044,877
HQLD_E_RAW_2C1__86-1__34-10-30__ISF-LSS-MSFL-GR-1__1.LAS,34/10-30,10167,877
HQLD_E_RAW_2C1__87-1__34-10-30__ISF-LSS-MSFL-GR-1_R__1.LAS,34/10-30,10178,877
HQLD_E_RAW_2C1__88-1__34-10-30__ISF-LSS-MSFL-GR-2__1.LAS,34/10-30,10189,877
HQLD_E_RAW_2C1__89-1__34-10-30__ISF-LSS-MSFL-GR-2_R__1.LAS,34/10-30,10199,877
HQLD_E_RAW_2C1__90-1__34-10-30__ISF-LSS-MSFL-GR-3__1.LAS,34/10-30,10211,877
HQLD_E_RAW_2C1__91-1__34-10-30__ISF-LSS-MSFL-GR-3_R1__1.LAS,34/10-30,10221,877
HQLD_E_RAW_2C1__92-1__34-10-30__ISF-LSS-MSFL-GR-3_R2__1.LAS,34/10-30,10231,877
HQLD_E_RAW_2C1__93-1__34-10-30__ISF-LSS-MSFL-GR-4__1.LAS,34/10-30,10242,877
HQLD_E_RAW_2C1__94-1__34-10-30__ISF-LSS-MSFL-GR-4_R__1.LAS,34/10-30,10253,877
HQLD_E_RAW_2C1__95-1__34-10-30__ISF-LSS-MSFL-GR-4A__1.LAS,34/10-30,10263,877
HQLD_E_RAW_2C1__96-1__34-10-30__ISF-LSS-MSFL-GR-4A_R__1.LAS,34/10-30,10273,877
HQLD_E_RAW_2C1__97-1__34-10-30__ISF-LSS-MSFL-GR-5__1.LAS,34/10-30,10284,877
HQLD_E_RAW_2C1__98-1__34-10-30__ISF-LSS-MSFL-GR-5_R__1.LAS,34/10-30,10294,877
HQLD_E_RAW_2C1__99-1__34-10-30__ISF-LSS-MSFL-GR-5A__1.LAS,34/10-30,10305,877
HQLD_HYB_PUB_2C1__885-1__34-10-30__COMPOSITE__1.LAS,34/10-30,13310,877
HQLD_E_2C1__180-1__34-10-8__ISF-BHC-GR__COMPOSITED__1.LAS,34/10-8,8617,230
HQLD_E_2C1__181-1__34-10-8__DLL-MSFL-GR__COMPOSITED__1.LAS,34/10-8,8618,230
HQLD_E_2C1__182-1__34-10-8__FDC-CNL-GR__COMPOSITED__1.LAS,34/10-8,8619,230
HQLD_E_RAW_2C1__577-1__34-10-8__ISF-BHC-GR-1__1.LAS,34/10-8,9880,230
HQLD_E_RAW_2C1__578-1__34-10-8__ISF-BHC-GR-2__1.LAS,34/10-8,9881,230
HQLD_E_RAW_2C1__579-1__34-10-8__ISF-BHC-GR-3__1.LAS,34/10-8,9882,230
HQLD_E_RAW_2C1__580-1__34-10-8__ISF-BHC-GR-4__1.LAS,34/10-8,9884,230
HQLD_E_RAW_2C1__581-1__34-10-8__DLL-MSFL-GR-4__1.LAS,34/10-8,9885,230
HQLD_E_RAW_2C1__582-1__34-10-8__FDC-GR-2__1.LAS,34/10-8,9886,230
HQLD_E_RAW_2C1__583-1__34-10-8__FDC-CNL-GR-3__1.LAS,34/10-8,9887,230
HQLD_E_RAW_2C1__584-1__34-10-8__FDC-CNL-GR-3_R__1.LAS,34/10-8,9888,230
HQLD_E_RAW_2C1__585-1__34-10-8__FDC-CNL-GR-4__1.LAS,34/10-8,9889,230
HQLD_HYB_PUB_2C1__221-1__34-10-8__COMPOSITE__1.LAS,34/10-8,12953,230
HQLD_E_2C1__184-1__34-10-9__ISF-BHC-GR__COMPOSITED__1.LAS,34/10-9,8620,140
HQLD_E_2C1__185-1__34-10-9__DLL-MSFL-GR__COMPOSITED__1.LAS,34/10-9,8621,140
HQLD_E_2C1__186-1__34-10-9__FDC-CNL-GR__COMPOSITED__1.LAS,34/10-9,8622,140
HQLD_E_RAW_2C1__325-1__34-10-9__ISF-BHC-GR-1__1.LAS,34/10-9,9621,140
HQLD_E_RAW_2C1__326-1__34-10-9__ISF-BHC-GR-2__1.LAS,34/10-9,9622,140
HQLD_E_RAW_2C1__327-1__34-10-9__ISF-BHC-GR-2_R__1.LAS,34/10-9,9623,140
HQLD_E_RAW_2C1__328-1__34-10-9__ISF-BHC-GR-3__1.LAS,34/10-9,9624,140
HQLD_E_RAW_2C1__329-1__34-10-9__ISF-BHC-GR-3_R__1.LAS,34/10-9,9625,140
HQLD_E_RAW_2C1__330-1__34-10-9__ISF-BHC-GR-4__1.LAS,34/10-9,9626,140
HQLD_E_RAW_2C1__331-1__34-10-9__ISF-BHC-GR-4_R__1.LAS,34/10-9,9627,140
HQLD_E_RAW_2C1__332-1__34-10-9__ISF-BHC-GR-4A__1.LAS,34/10-9,9628,140
HQLD_E_RAW_2C1__333-1__34-10-9__ISF-BHC-GR-5__1.LAS,34/10-9,9629,140
HQLD_E_RAW_2C1__334-1__34-10-9__DLL-MSFL-GR-4__1.LAS,34/10-9,9630,140
HQLD_E_RAW_2C1__335-1__34-10-9__DLL-MSFL-GR-4_R__1.LAS,34/10-9,9631,140
HQLD_E_RAW_2C1__336-1__34-10-9__FDC-GR-2__1.LAS,34/10-9,9632,140
HQLD_E_RAW_2C1__337-1__34-10-9__FDC-GR-2_R__1.LAS,34/10-9,9633,140
HQLD_E_RAW_2C1__338-1__34-10-9__FDC-GR-3__1.LAS,34/10-9,9634,140
HQLD_E_RAW_2C1__339-1__34-10-9__FDC-GR-3_R__1.LAS,34/10-9,9635,140
HQLD_E_RAW_2C1__340-1__34-10-9__FDC-CNL-GR-4__1.LAS,34/10-9,9637,140
