wlbNpdidWellbore,wlbWellName,wlbWellboreName,wlbField,wlbProductionLicence,wlbWellType,wlbDrillingOperator,wlbMultilateral,wlbDrillingFacility,wlbProductionFacility,wlbEntryDate,wlbCompletionDate,wlbContent,wlbStatus,wlbSymbol,wlbPurpose,wlbWaterDepth,wlbFactPageUrl,wlbFactMapUrl,wlbDiscoveryWellbore,wlbPointGeometryWKT
3840,"30/9-B-33","30/9-B-33 A","OSEBERG","079","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG B","OSEBERG B",1999-12-06,2000-01-17,"OIL","PRODUCING",50,"PRODUCTION",109.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3840","http://www.npd.no/FactMapSearch?NPDID_wellbore=3840","NO","POINT(2.828564 60.493333)"
3841,"2/7-A-16","2/7-A-16 A","ELDFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","ELDFISK A","ELDFISK A",1999-09-26,1999-11-30,"OIL","PRODUCING",50,"PRODUCTION",75.500000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3841","http://www.npd.no/FactMapSearch?NPDID_wellbore=3841","NO","POINT(3.265811 56.376692)"
3849,"6508/1-1","6508/1-1 A",NULL,"213","EXPLORATION","Saga Petroleum ASA","NO","SCARABEO 5",NULL,1999-08-29,1999-09-13,"DRY","P&A",1,"WILDCAT",389.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3849","http://www.npd.no/FactMapSearch?NPDID_wellbore=3849","NO","POINT(8.054219 65.965878)"
3853,"34/10-C-42","34/10-C-42","GULLFAKS","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","GULLFAKS C","GULLFAKS C",1999-09-01,2000-01-12,"OIL","PRODUCING",50,"PRODUCTION",216.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3853","http://www.npd.no/FactMapSearch?NPDID_wellbore=3853","NO","POINT(2.274289 61.214886)"
3854,"33/9-C-5","33/9-C-5 A","STATFJORD","037","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","STATFJORD C","STATFJORD C",1999-08-28,1999-09-10,"OIL","PLUGGED",50,"PRODUCTION",145.600000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3854","http://www.npd.no/FactMapSearch?NPDID_wellbore=3854","NO","POINT(1.903064 61.296694)"
3855,"33/9-C-5","33/9-C-5 B","STATFJORD","037","DEVELOPMENT","Statoil ASA (old)","NO","STATFJORD C","STATFJORD C",2003-07-19,2003-08-05,"OIL","PLUGGED",50,"PRODUCTION",145.600000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3855","http://www.npd.no/FactMapSearch?NPDID_wellbore=3855","NO","POINT(1.903064 61.296694)"
3856,"31/2-K-22","31/2-K-22 H","TROLL","054","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","POLAR PIONEER","TROLL K2",1999-08-19,1999-08-28,"NOT APPLICABLE","PLUGGED",99,"OBSERVATION",318.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3856","http://www.npd.no/FactMapSearch?NPDID_wellbore=3856","NO","POINT(3.639869 60.755814)"
7172,"34/10-B-14","34/10-B-14 B","GULLFAKS","050 ","DEVELOPMENT","Statoil Petroleum AS","NO","GULLFAKS B","GULLFAKS B",9999-12-31,9999-12-31,NULL,NULL,0,"INJECTION",142.600000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7172","http://www.npd.no/FactMapSearch?NPDID_wellbore=7172","NO","POINT(2.201336 61.203058)"
3858,"34/7-B-3","34/7-B-3 H","VIGDIS","089","DEVELOPMENT","Saga Petroleum ASA","NO","BIDEFORD DOLPHIN","VIGDIS B",2000-01-05,2000-05-28,"OIL","PRODUCING",50,"PRODUCTION",292.500000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3858","http://www.npd.no/FactMapSearch?NPDID_wellbore=3858","NO","POINT(2.117547 61.397092)"
3860,"2/7-D-6","2/7-D-6","EMBLA","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","MÆRSK GALLANT","EMBLA",1999-08-25,1999-11-21,"OIL","PRODUCING",50,"PRODUCTION",70.700000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3860","http://www.npd.no/FactMapSearch?NPDID_wellbore=3860","NO","POINT(3.248228 56.333247)"
3862,"31/2-O-11","31/2-O-11 H","TROLL","054","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","WEST VANGUARD","TROLL O1",1999-10-15,1999-11-15,"OIL","PLUGGED",50,"PRODUCTION",359.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3862","http://www.npd.no/FactMapSearch?NPDID_wellbore=3862","NO","POINT(3.566475 60.889592)"
3863,"6506/12-J-2","6506/12-J-2 H","ÅSGARD","094","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","TRANSOCEAN WINNER","ÅSGARD J",1999-08-24,1999-09-24,"GAS","PRODUCING",90,"PRODUCTION",255.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3863","http://www.npd.no/FactMapSearch?NPDID_wellbore=3863","NO","POINT(6.733017 65.166342)"
3864,"6506/12-J-3","6506/12-J-3 H","ÅSGARD","094","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","TRANSOCEAN WINNER","ÅSGARD J",1999-09-24,1999-11-02,"OIL","PRODUCING",50,"PRODUCTION",255.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3864","http://www.npd.no/FactMapSearch?NPDID_wellbore=3864","NO","POINT(6.733017 65.166369)"
3865,"33/9-A-22","33/9-A-22 A","STATFJORD","037","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","STATFJORD A","STATFJORD A",1999-09-23,1999-11-01,"OIL","PRODUCING",50,"PRODUCTION",145.300000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3865","http://www.npd.no/FactMapSearch?NPDID_wellbore=3865","NO","POINT(1.853914 61.255553)"
3868,"15/9-B-20","15/9-B-20","SLEIPNER VEST","046","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","SLEIPNER VEST","SLEIPNER B",1999-01-28,1999-07-01,"GAS","PRODUCING",90,"PRODUCTION",108.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3868","http://www.npd.no/FactMapSearch?NPDID_wellbore=3868","NO","POINT(1.717967 58.417908)"
3870,"6507/7-A-43","6507/7-A-43","HEIDRUN","095","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","HEIDRUN","HEIDRUN",1999-09-13,1999-10-31,"WATER","PLUGGED",173,"INJECTION",345.600000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3870","http://www.npd.no/FactMapSearch?NPDID_wellbore=3870","NO","POINT(7.31755 65.325692)"
3871,"33/9-C-1","33/9-C-1 B","STATFJORD","037","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","STATFJORD C","STATFJORD C",1999-09-21,1999-10-16,"WATER/GAS","PLUGGED",0,"INJECTION",145.600000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3871","http://www.npd.no/FactMapSearch?NPDID_wellbore=3871","NO","POINT(1.903081 61.296714)"
3872,"30/9-K-13","30/9-K-13 H","OSEBERG SØR","104","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","WEST DELTA","OSEBERG SØR K",1999-09-16,1999-10-26,"OIL","PRODUCING",50,"PRODUCTION",106.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3872","http://www.npd.no/FactMapSearch?NPDID_wellbore=3872","NO","POINT(2.776033 60.264589)"
3873,"30/6-E-13","30/6-E-13","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",1999-09-25,1999-10-04,"WATER","PRODUCING",172,"PRODUCTION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3873","http://www.npd.no/FactMapSearch?NPDID_wellbore=3873","NO","POINT(2.935211 60.700478)"
3874,"6507/8-D-2","6507/8-D-2 H","HEIDRUN","124","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","SCARABEO 6","HEIDRUN D",1999-08-17,1999-11-16,"OIL","PLUGGED",50,"PRODUCTION",355.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3874","http://www.npd.no/FactMapSearch?NPDID_wellbore=3874","NO","POINT(7.335947 65.361931)"
3875,"34/8-A-9","34/8-A-9 H","VISUND","120","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","VISUND","VISUND",1999-11-26,2000-03-08,"OIL","PLUGGED",50,"PRODUCTION",335.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3875","http://www.npd.no/FactMapSearch?NPDID_wellbore=3875","NO","POINT(2.458864 61.370389)"
3876,"31/5-J-23","31/5-J-23 H","TROLL","085","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","POLAR PIONEER","TROLL J2",1999-09-23,1999-10-02,"NOT APPLICABLE","PLUGGED",99,"OBSERVATION",314.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3876","http://www.npd.no/FactMapSearch?NPDID_wellbore=3876","NO","POINT(3.656475 60.729328)"
3877,"31/5-J-23","31/5-J-23 AH","TROLL","085","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","POLAR PIONEER","TROLL J2",1999-10-03,1999-10-25,"OIL","PRODUCING",50,"PRODUCTION",314.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3877","http://www.npd.no/FactMapSearch?NPDID_wellbore=3877","NO","POINT(3.656475 60.729328)"
3878,"6406/2-7","6406/2-7",NULL,"199","EXPLORATION","Saga Petroleum ASA","NO","TRANSOCEAN ARCTIC",NULL,1999-09-22,1999-12-26,"GAS/CONDENSATE","P&A",17,"WILDCAT",293.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3878","http://www.npd.no/FactMapSearch?NPDID_wellbore=3878","YES","POINT(6.341994 64.839692)"
3883,"30/6-E-6","30/6-E-6","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",1999-10-06,2000-01-19,"NOT AVAILABLE","PLUGGED",72,"INJECTION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3883","http://www.npd.no/FactMapSearch?NPDID_wellbore=3883","NO","POINT(2.935294 60.700539)"
3885,"25/6-3","25/6-3",NULL,"245","EXPLORATION","Den norske stats oljeselskap a.s","NO","BYFORD DOLPHIN",NULL,1999-10-21,1999-11-11,"DRY","P&A",1,"WILDCAT",109.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3885","http://www.npd.no/FactMapSearch?NPDID_wellbore=3885","NO","POINT(2.923622 59.700842)"
3886,"34/7-30","34/7-30 SR","TORDIS","089","EXPLORATION","Saga Petroleum ASA","NO","SCARABEO 5",NULL,1999-11-12,1999-12-02,"DRY","P&A",1,"APPRAISAL",213.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3886","http://www.npd.no/FactMapSearch?NPDID_wellbore=3886","NO","POINT(2.170417 61.261742)"
3887,"34/4-C-6","34/4-C-6 H","SNORRE","057","DEVELOPMENT","Saga Petroleum ASA","NO","WEST ALPHA","34/4-C H",1999-10-11,1999-11-20,"NOT APPLICABLE","PLUGGED",99,"OBSERVATION",346.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3887","http://www.npd.no/FactMapSearch?NPDID_wellbore=3887","NO","POINT(2.211303 61.525142)"
3888,"33/9-C-32","33/9-C-32 A","STATFJORD","037","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","STATFJORD C","STATFJORD C",1999-10-23,1999-11-10,"OIL","PLUGGED",50,"PRODUCTION",145.600000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3888","http://www.npd.no/FactMapSearch?NPDID_wellbore=3888","NO","POINT(1.902797 61.296339)"
3889,"6507/7-A-26","6507/7-A-26","HEIDRUN","095","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","HEIDRUN","HEIDRUN",1999-11-07,1999-12-31,"OIL","PLUGGED",50,"PRODUCTION",345.600000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3889","http://www.npd.no/FactMapSearch?NPDID_wellbore=3889","NO","POINT(7.317408 65.325739)"
3890,"2/4-W-4","2/4-W-4 A","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","MÆRSK GUARDIAN","EKOFISK W",1999-11-17,2000-01-12,"WATER","INJECTING",173,"INJECTION",77.400000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3890","http://www.npd.no/FactMapSearch?NPDID_wellbore=3890","NO","POINT(3.217958 56.544189)"
3892,"25/8-B-15","25/8-B-15","JOTUN","027 P","DEVELOPMENT","Esso Exploration and Production Norway A/S","NO","JOTUN B","JOTUN A",1999-10-04,1999-11-07,"OIL","PRODUCING",50,"PRODUCTION",127.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3892","http://www.npd.no/FactMapSearch?NPDID_wellbore=3892","NO","POINT(2.366883 59.451011)"
3893,"34/10-L-4","34/10-L-4 H","GULLFAKS SØR","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","TRANS. WILDCAT","GULLFAKS SØR L",1999-11-14,2000-01-27,"GAS","PLUGGED",90,"PRODUCTION",135.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3893","http://www.npd.no/FactMapSearch?NPDID_wellbore=3893","NO","POINT(2.192775 61.096747)"
3894,"30/9-K-14","30/9-K-14 H","OSEBERG SØR","104","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","WEST DELTA","OSEBERG SØR K",1999-10-30,1999-12-08,"NOT AVAILABLE","PLUGGED",72,"INJECTION",106.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3894","http://www.npd.no/FactMapSearch?NPDID_wellbore=3894","NO","POINT(2.776019 60.264514)"
3895,"34/7-P-19","34/7-P-19","SNORRE","089","DEVELOPMENT","Saga Petroleum ASA","NO","SNORRE A","SNORRE A",1999-10-28,2000-01-27,"OIL","PLUGGED",50,"PRODUCTION",309.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3895","http://www.npd.no/FactMapSearch?NPDID_wellbore=3895","NO","POINT(2.143711 61.449225)"
3896,"33/9-A-17","33/9-A-17 A","STATFJORD","037","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","STATFJORD A","STATFJORD A",1999-11-12,1999-12-16,"OIL","PLUGGED",50,"PRODUCTION",145.300000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3896","http://www.npd.no/FactMapSearch?NPDID_wellbore=3896","NO","POINT(1.854197 61.255764)"
3897,"31/2-K-12","31/2-K-12 H","TROLL","054","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","POLAR PIONEER","TROLL K1",1999-10-29,1999-11-10,"NOT APPLICABLE","PLUGGED",99,"OBSERVATION",319.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3897","http://www.npd.no/FactMapSearch?NPDID_wellbore=3897","NO","POINT(3.611311 60.768356)"
3898,"31/2-K-12","31/2-K-12 AH","TROLL","054","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","POLAR PIONEER","TROLL K1",1999-11-11,1999-12-05,"OIL","PLUGGED",50,"PRODUCTION",319.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3898","http://www.npd.no/FactMapSearch?NPDID_wellbore=3898","NO","POINT(3.611311 60.768356)"
3899,"30/3-8","30/3-8 S","VESLEFRIKK","052","EXPLORATION","Den norske stats oljeselskap a.s","NO","VESLEFRIKK A",NULL,2000-03-26,2000-05-04,"OIL SHOWS","P&A",12,"APPRAISAL",175.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3899","http://www.npd.no/FactMapSearch?NPDID_wellbore=3899","NO","POINT(2.897853 60.782742)"
3911,"9/2-B-4","9/2-B-4 H","YME","114","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","BYFORD DOLPHIN","YME B VEST",1999-10-18,1999-11-12,"OIL","P&A",50,"PRODUCTION",77.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3911","http://www.npd.no/FactMapSearch?NPDID_wellbore=3911","NO","POINT(4.355717 57.754219)"
3916,"25/8-B-4","25/8-B-4 A","JOTUN","027 P","DEVELOPMENT","Esso Exploration and Production Norway A/S","NO","JOTUN B","JOTUN A",1999-12-22,2000-01-15,"OIL","PRODUCING",50,"PRODUCTION",127.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3916","http://www.npd.no/FactMapSearch?NPDID_wellbore=3916","NO","POINT(2.366944 59.45105)"
3920,"33/9-A-13","33/9-A-13 A","STATFJORD","037","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","STATFJORD A","STATFJORD A",1999-08-29,1999-09-13,"OIL","PLUGGED",50,"PRODUCTION",145.300000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3920","http://www.npd.no/FactMapSearch?NPDID_wellbore=3920","NO","POINT(1.85425 61.255778)"
3921,"6407/6-5","6407/6-5","MIKKEL","092","EXPLORATION","Den norske stats oljeselskap a.s","NO","BYFORD DOLPHIN",NULL,1999-11-15,1999-12-27,"GAS","P&A",9,"APPRAISAL",225.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3921","http://www.npd.no/FactMapSearch?NPDID_wellbore=3921","NO","POINT(7.667722 64.643028)"
3923,"33/9-C-37","33/9-C-37 A","STATFJORD","037","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","STATFJORD C","STATFJORD C",1999-11-18,1999-12-03,"OIL","PLUGGED",50,"PRODUCTION",145.600000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3923","http://www.npd.no/FactMapSearch?NPDID_wellbore=3923","NO","POINT(1.902781 61.296319)"
3925,"30/6-E-1","30/6-E-1","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",2000-04-02,2000-05-13,"OIL","PLUGGED",50,"PRODUCTION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3925","http://www.npd.no/FactMapSearch?NPDID_wellbore=3925","NO","POINT(2.935211 60.700561)"
3926,"30/6-E-3","30/6-E-3","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",2002-02-26,2002-04-12,"OIL","PLUGGED",50,"PRODUCTION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3926","http://www.npd.no/FactMapSearch?NPDID_wellbore=3926","NO","POINT(2.935294 60.700561)"
3927,"30/6-E-5","30/6-E-5","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",2000-11-13,2000-11-25,"OIL","PLUGGED",50,"PRODUCTION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3927","http://www.npd.no/FactMapSearch?NPDID_wellbore=3927","NO","POINT(2.935253 60.700539)"
3928,"30/6-E-7","30/6-E-7","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",2001-01-02,2001-01-26,"NOT APPLICABLE","PLUGGED",99,"OBSERVATION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3928","http://www.npd.no/FactMapSearch?NPDID_wellbore=3928","NO","POINT(2.935211 60.700519)"
3929,"30/6-E-8","30/6-E-8","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",2000-06-05,2000-08-04,"OIL","PRODUCING",50,"PRODUCTION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3929","http://www.npd.no/FactMapSearch?NPDID_wellbore=3929","NO","POINT(2.935253 60.700522)"
3930,"30/6-E-10","30/6-E-10","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",2000-08-04,2000-08-18,"WATER","PRODUCING",172,"PRODUCTION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3930","http://www.npd.no/FactMapSearch?NPDID_wellbore=3930","NO","POINT(2.935211 60.700497)"
3931,"30/6-E-11","30/6-E-11","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",2001-02-21,2001-03-12,"NOT APPLICABLE","PLUGGED",99,"OBSERVATION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3931","http://www.npd.no/FactMapSearch?NPDID_wellbore=3931","NO","POINT(2.935253 60.700497)"
3932,"30/6-E-12","30/6-E-12","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",2000-08-27,2000-09-30,"WATER","INJECTING",173,"INJECTION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3932","http://www.npd.no/FactMapSearch?NPDID_wellbore=3932","NO","POINT(2.935294 60.700497)"
3933,"30/6-E-14","30/6-E-14","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",2000-01-21,2000-03-13,"WATER","PLUGGED",173,"INJECTION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3933","http://www.npd.no/FactMapSearch?NPDID_wellbore=3933","NO","POINT(2.935253 60.700478)"
3934,"30/6-E-15","30/6-E-15","OSEBERG ØST","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG ØST","OSEBERG ØST",2001-04-24,2001-06-15,"OIL","PLUGGED",50,"PRODUCTION",158.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3934","http://www.npd.no/FactMapSearch?NPDID_wellbore=3934","NO","POINT(2.935294 60.700478)"
3941,"6710/10-1","6710/10-1",NULL,"220","EXPLORATION","Den norske stats oljeselskap a.s","NO","WEST NAVION",NULL,2000-10-05,2000-10-26,"DRY","P&A",1,"WILDCAT",329.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3941","http://www.npd.no/FactMapSearch?NPDID_wellbore=3941","NO","POINT(10.146328 67.097703)"
3943,"6507/11-X-1","6507/11-X-1 H","ÅSGARD","062","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","TRANSOCEAN WINNER","ÅSGARD X",1999-12-08,2000-01-05,"GAS","PRODUCING",90,"PRODUCTION",298.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3943","http://www.npd.no/FactMapSearch?NPDID_wellbore=3943","NO","POINT(7.492831 65.067122)"
3944,"6507/11-X-2","6507/11-X-2 H","ÅSGARD","062","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","TRANSOCEAN WINNER","ÅSGARD X",2000-01-05,2000-01-29,"GAS","PRODUCING",90,"PRODUCTION",298.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3944","http://www.npd.no/FactMapSearch?NPDID_wellbore=3944","NO","POINT(7.492831 65.067203)"
